"deb_sem";"code";"sites";"occurence";"East";"South";"High_land";"Fringe";"excepted_East";"excepted_High_land";"weeks";"years"
"2013-11-18";"2013_47";"mnj";14;1;NA;NA;NA;NA;1;47;2013
"2014-11-17";"2014_47";"mnj";27;1;NA;NA;NA;NA;1;47;2014
"2015-11-16";"2015_47";"mnj";10;1;NA;NA;NA;NA;1;47;2015
"2007-11-26";"2007_48";"mnj";NA;1;NA;NA;NA;NA;1;48;2007
"2008-11-24";"2008_48";"mnj";NA;1;NA;NA;NA;NA;1;48;2008
"2009-11-23";"2009_48";"mnj";NA;1;NA;NA;NA;NA;1;48;2009
"2010-11-29";"2010_48";"mnj";15;1;NA;NA;NA;NA;1;48;2010
"2011-11-28";"2011_48";"mnj";33;1;NA;NA;NA;NA;1;48;2011
"2012-11-26";"2012_48";"mnj";17;1;NA;NA;NA;NA;1;48;2012
"2013-11-25";"2013_48";"mnj";14;1;NA;NA;NA;NA;1;48;2013
"2014-11-24";"2014_48";"mnj";20;1;NA;NA;NA;NA;1;48;2014
"2015-11-23";"2015_48";"mnj";8;1;NA;NA;NA;NA;1;48;2015
"2007-12-03";"2007_49";"mnj";NA;1;NA;NA;NA;NA;1;49;2007
"2008-12-01";"2008_49";"mnj";NA;1;NA;NA;NA;NA;1;49;2008
"2009-11-30";"2009_49";"mnj";NA;1;NA;NA;NA;NA;1;49;2009
"2010-12-06";"2010_49";"mnj";19;1;NA;NA;NA;NA;1;49;2010
"2011-12-05";"2011_49";"mnj";25;1;NA;NA;NA;NA;1;49;2011
"2012-12-03";"2012_49";"mnj";13;1;NA;NA;NA;NA;1;49;2012
"2013-12-02";"2013_49";"mnj";15;1;NA;NA;NA;NA;1;49;2013
"2014-12-01";"2014_49";"mnj";32;1;NA;NA;NA;NA;1;49;2014
"2015-11-30";"2015_49";"mnj";5;1;NA;NA;NA;NA;1;49;2015
"2007-12-10";"2007_50";"mnj";NA;1;NA;NA;NA;NA;1;50;2007
"2008-12-08";"2008_50";"mnj";NA;1;NA;NA;NA;NA;1;50;2008
"2009-12-07";"2009_50";"mnj";NA;1;NA;NA;NA;NA;1;50;2009
"2010-12-13";"2010_50";"mnj";12;1;NA;NA;NA;NA;1;50;2010
"2011-12-12";"2011_50";"mnj";16;1;NA;NA;NA;NA;1;50;2011
"2012-12-10";"2012_50";"mnj";9;1;NA;NA;NA;NA;1;50;2012
"2013-12-09";"2013_50";"mnj";8;1;NA;NA;NA;NA;1;50;2013
"2014-12-08";"2014_50";"mnj";29;1;NA;NA;NA;NA;1;50;2014
"2015-12-07";"2015_50";"mnj";12;1;NA;NA;NA;NA;1;50;2015
"2007-12-17";"2007_51";"mnj";NA;1;NA;NA;NA;NA;1;51;2007
"2008-12-15";"2008_51";"mnj";NA;1;NA;NA;NA;NA;1;51;2008
"2009-12-14";"2009_51";"mnj";NA;1;NA;NA;NA;NA;1;51;2009
"2010-12-20";"2010_51";"mnj";24;1;NA;NA;NA;NA;1;51;2010
"2011-12-19";"2011_51";"mnj";8;1;NA;NA;NA;NA;1;51;2011
"2012-12-17";"2012_51";"mnj";12;1;NA;NA;NA;NA;1;51;2012
"2013-12-16";"2013_51";"mnj";7;1;NA;NA;NA;NA;1;51;2013
"2014-12-15";"2014_51";"mnj";40;1;NA;NA;NA;NA;1;51;2014
"2015-12-14";"2015_51";"mnj";14;1;NA;NA;NA;NA;1;51;2015
"2007-12-24";"2007_52";"mnj";NA;1;NA;NA;NA;NA;1;52;2007
"2008-12-22";"2008_52";"mnj";NA;1;NA;NA;NA;NA;1;52;2008
"2009-12-21";"2009_52";"mnj";NA;1;NA;NA;NA;NA;1;52;2009
"2010-12-27";"2010_52";"mnj";34;1;NA;NA;NA;NA;1;52;2010
"2011-12-26";"2011_52";"mnj";21;1;NA;NA;NA;NA;1;52;2011
"2012-12-24";"2012_52";"mnj";7;1;NA;NA;NA;NA;1;52;2012
"2013-12-23";"2013_52";"mnj";10;1;NA;NA;NA;NA;1;52;2013
"2014-12-22";"2014_52";"mnj";22;1;NA;NA;NA;NA;1;52;2014
"2015-12-21";"2015_52";"mnj";13;1;NA;NA;NA;NA;1;52;2015
"2009-12-28";"2009_53";"mnj";NA;1;NA;NA;NA;NA;1;53;2009
"2015-12-28";"2015_53";"mnj";21;1;NA;NA;NA;NA;1;53;2015
"2007-12-31";"2008_01";"mrb";NA;NA;NA;NA;NA;1;1;1;2008
"2008-12-29";"2009_01";"mrb";NA;NA;NA;NA;NA;1;1;1;2009
"2010-01-04";"2010_01";"mrb";NA;NA;NA;NA;NA;1;1;1;2010
"2011-01-03";"2011_01";"mrb";NA;NA;NA;NA;NA;1;1;1;2011
"2012-01-02";"2012_01";"mrb";7;NA;NA;NA;NA;1;1;1;2012
"2012-12-31";"2013_01";"mrb";4;NA;NA;NA;NA;1;1;1;2013
"2013-12-30";"2014_01";"mrb";8;NA;NA;NA;NA;1;1;1;2014
"2014-12-29";"2015_01";"mrb";NA;NA;NA;NA;NA;1;1;1;2015
"2016-01-04";"2016_01";"mrb";3;NA;NA;NA;NA;1;1;1;2016
"2008-01-07";"2008_02";"mrb";NA;NA;NA;NA;NA;1;1;2;2008
"2009-01-05";"2009_02";"mrb";NA;NA;NA;NA;NA;1;1;2;2009
"2010-01-11";"2010_02";"mrb";NA;NA;NA;NA;NA;1;1;2;2010
"2011-01-10";"2011_02";"mrb";NA;NA;NA;NA;NA;1;1;2;2011
"2012-01-09";"2012_02";"mrb";2;NA;NA;NA;NA;1;1;2;2012
"2013-01-07";"2013_02";"mrb";5;NA;NA;NA;NA;1;1;2;2013
"2014-01-06";"2014_02";"mrb";3;NA;NA;NA;NA;1;1;2;2014
"2015-01-05";"2015_02";"mrb";NA;NA;NA;NA;NA;1;1;2;2015
"2016-01-11";"2016_02";"mrb";0;NA;NA;NA;NA;1;1;2;2016
"2008-01-14";"2008_03";"mrb";NA;NA;NA;NA;NA;1;1;3;2008
"2009-01-12";"2009_03";"mrb";NA;NA;NA;NA;NA;1;1;3;2009
"2010-01-18";"2010_03";"mrb";NA;NA;NA;NA;NA;1;1;3;2010
"2011-01-17";"2011_03";"mrb";NA;NA;NA;NA;NA;1;1;3;2011
"2012-01-16";"2012_03";"mrb";4;NA;NA;NA;NA;1;1;3;2012
"2013-01-14";"2013_03";"mrb";6;NA;NA;NA;NA;1;1;3;2013
"2014-01-13";"2014_03";"mrb";7;NA;NA;NA;NA;1;1;3;2014
"2015-01-12";"2015_03";"mrb";NA;NA;NA;NA;NA;1;1;3;2015
"2016-01-18";"2016_03";"mrb";2;NA;NA;NA;NA;1;1;3;2016
"2008-01-21";"2008_04";"mrb";NA;NA;NA;NA;NA;1;1;4;2008
"2009-01-19";"2009_04";"mrb";NA;NA;NA;NA;NA;1;1;4;2009
"2010-01-25";"2010_04";"mrb";NA;NA;NA;NA;NA;1;1;4;2010
"2011-01-24";"2011_04";"mrb";NA;NA;NA;NA;NA;1;1;4;2011
"2012-01-23";"2012_04";"mrb";5;NA;NA;NA;NA;1;1;4;2012
"2013-01-21";"2013_04";"mrb";11;NA;NA;NA;NA;1;1;4;2013
"2014-01-20";"2014_04";"mrb";14;NA;NA;NA;NA;1;1;4;2014
"2015-01-19";"2015_04";"mrb";NA;NA;NA;NA;NA;1;1;4;2015
"2016-01-25";"2016_04";"mrb";8;NA;NA;NA;NA;1;1;4;2016
"2008-01-28";"2008_05";"mrb";NA;NA;NA;NA;NA;1;1;5;2008
"2009-01-26";"2009_05";"mrb";NA;NA;NA;NA;NA;1;1;5;2009
"2010-02-01";"2010_05";"mrb";NA;NA;NA;NA;NA;1;1;5;2010
"2011-01-31";"2011_05";"mrb";NA;NA;NA;NA;NA;1;1;5;2011
"2012-01-30";"2012_05";"mrb";3;NA;NA;NA;NA;1;1;5;2012
"2013-01-28";"2013_05";"mrb";5;NA;NA;NA;NA;1;1;5;2013
"2014-01-27";"2014_05";"mrb";2;NA;NA;NA;NA;1;1;5;2014
"2015-01-26";"2015_05";"mrb";NA;NA;NA;NA;NA;1;1;5;2015
"2016-02-01";"2016_05";"mrb";5;NA;NA;NA;NA;1;1;5;2016
"2008-02-04";"2008_06";"mrb";NA;NA;NA;NA;NA;1;1;6;2008
"2009-02-02";"2009_06";"mrb";NA;NA;NA;NA;NA;1;1;6;2009
"2010-02-08";"2010_06";"mrb";NA;NA;NA;NA;NA;1;1;6;2010
"2011-02-07";"2011_06";"mrb";NA;NA;NA;NA;NA;1;1;6;2011
"2012-02-06";"2012_06";"mrb";9;NA;NA;NA;NA;1;1;6;2012
"2013-02-04";"2013_06";"mrb";10;NA;NA;NA;NA;1;1;6;2013
"2014-02-03";"2014_06";"mrb";0;NA;NA;NA;NA;1;1;6;2014
"2015-02-02";"2015_06";"mrb";NA;NA;NA;NA;NA;1;1;6;2015
"2016-02-08";"2016_06";"mrb";5;NA;NA;NA;NA;1;1;6;2016
"2008-02-11";"2008_07";"mrb";NA;NA;NA;NA;NA;1;1;7;2008
"2009-02-09";"2009_07";"mrb";NA;NA;NA;NA;NA;1;1;7;2009
"2010-02-15";"2010_07";"mrb";NA;NA;NA;NA;NA;1;1;7;2010
"2011-02-14";"2011_07";"mrb";NA;NA;NA;NA;NA;1;1;7;2011
"2012-02-13";"2012_07";"mrb";12;NA;NA;NA;NA;1;1;7;2012
"2013-02-11";"2013_07";"mrb";5;NA;NA;NA;NA;1;1;7;2013
"2014-02-10";"2014_07";"mrb";0;NA;NA;NA;NA;1;1;7;2014
"2015-02-09";"2015_07";"mrb";NA;NA;NA;NA;NA;1;1;7;2015
"2016-02-15";"2016_07";"mrb";6;NA;NA;NA;NA;1;1;7;2016
"2008-02-18";"2008_08";"mrb";NA;NA;NA;NA;NA;1;1;8;2008
"2009-02-16";"2009_08";"mrb";NA;NA;NA;NA;NA;1;1;8;2009
"2010-02-22";"2010_08";"mrb";NA;NA;NA;NA;NA;1;1;8;2010
"2011-02-21";"2011_08";"mrb";NA;NA;NA;NA;NA;1;1;8;2011
"2012-02-20";"2012_08";"mrb";9;NA;NA;NA;NA;1;1;8;2012
"2013-02-18";"2013_08";"mrb";3;NA;NA;NA;NA;1;1;8;2013
"2014-02-17";"2014_08";"mrb";0;NA;NA;NA;NA;1;1;8;2014
"2015-02-16";"2015_08";"mrb";NA;NA;NA;NA;NA;1;1;8;2015
"2016-02-22";"2016_08";"mrb";1;NA;NA;NA;NA;1;1;8;2016
"2008-02-25";"2008_09";"mrb";NA;NA;NA;NA;NA;1;1;9;2008
"2009-02-23";"2009_09";"mrb";NA;NA;NA;NA;NA;1;1;9;2009
"2010-03-01";"2010_09";"mrb";NA;NA;NA;NA;NA;1;1;9;2010
"2011-02-28";"2011_09";"mrb";NA;NA;NA;NA;NA;1;1;9;2011
"2012-02-27";"2012_09";"mrb";33;NA;NA;NA;NA;1;1;9;2012
"2013-02-25";"2013_09";"mrb";4;NA;NA;NA;NA;1;1;9;2013
"2014-02-24";"2014_09";"mrb";0;NA;NA;NA;NA;1;1;9;2014
"2015-02-23";"2015_09";"mrb";NA;NA;NA;NA;NA;1;1;9;2015
"2016-02-29";"2016_09";"mrb";1;NA;NA;NA;NA;1;1;9;2016
"2008-03-03";"2008_10";"mrb";NA;NA;NA;NA;NA;1;1;10;2008
"2009-03-02";"2009_10";"mrb";NA;NA;NA;NA;NA;1;1;10;2009
"2010-03-08";"2010_10";"mrb";NA;NA;NA;NA;NA;1;1;10;2010
"2011-03-07";"2011_10";"mrb";NA;NA;NA;NA;NA;1;1;10;2011
"2012-03-05";"2012_10";"mrb";14;NA;NA;NA;NA;1;1;10;2012
"2013-03-04";"2013_10";"mrb";6;NA;NA;NA;NA;1;1;10;2013
"2014-03-03";"2014_10";"mrb";0;NA;NA;NA;NA;1;1;10;2014
"2015-03-02";"2015_10";"mrb";NA;NA;NA;NA;NA;1;1;10;2015
"2016-03-07";"2016_10";"mrb";2;NA;NA;NA;NA;1;1;10;2016
"2008-03-10";"2008_11";"mrb";NA;NA;NA;NA;NA;1;1;11;2008
"2009-03-09";"2009_11";"mrb";NA;NA;NA;NA;NA;1;1;11;2009
"2010-03-15";"2010_11";"mrb";NA;NA;NA;NA;NA;1;1;11;2010
"2011-03-14";"2011_11";"mrb";NA;NA;NA;NA;NA;1;1;11;2011
"2012-03-12";"2012_11";"mrb";4;NA;NA;NA;NA;1;1;11;2012
"2013-03-11";"2013_11";"mrb";3;NA;NA;NA;NA;1;1;11;2013
"2014-03-10";"2014_11";"mrb";0;NA;NA;NA;NA;1;1;11;2014
"2015-03-09";"2015_11";"mrb";NA;NA;NA;NA;NA;1;1;11;2015
"2016-03-14";"2016_11";"mrb";2;NA;NA;NA;NA;1;1;11;2016
"2008-03-17";"2008_12";"mrb";NA;NA;NA;NA;NA;1;1;12;2008
"2009-03-16";"2009_12";"mrb";NA;NA;NA;NA;NA;1;1;12;2009
"2010-03-22";"2010_12";"mrb";NA;NA;NA;NA;NA;1;1;12;2010
"2011-03-21";"2011_12";"mrb";NA;NA;NA;NA;NA;1;1;12;2011
"2012-03-19";"2012_12";"mrb";9;NA;NA;NA;NA;1;1;12;2012
"2013-03-18";"2013_12";"mrb";5;NA;NA;NA;NA;1;1;12;2013
"2014-03-17";"2014_12";"mrb";6;NA;NA;NA;NA;1;1;12;2014
"2015-03-16";"2015_12";"mrb";NA;NA;NA;NA;NA;1;1;12;2015
"2016-03-21";"2016_12";"mrb";2;NA;NA;NA;NA;1;1;12;2016
"2008-03-24";"2008_13";"mrb";NA;NA;NA;NA;NA;1;1;13;2008
"2009-03-23";"2009_13";"mrb";NA;NA;NA;NA;NA;1;1;13;2009
"2010-03-29";"2010_13";"mrb";NA;NA;NA;NA;NA;1;1;13;2010
"2011-03-28";"2011_13";"mrb";NA;NA;NA;NA;NA;1;1;13;2011
"2012-03-26";"2012_13";"mrb";4;NA;NA;NA;NA;1;1;13;2012
"2013-03-25";"2013_13";"mrb";5;NA;NA;NA;NA;1;1;13;2013
"2014-03-24";"2014_13";"mrb";3;NA;NA;NA;NA;1;1;13;2014
"2015-03-23";"2015_13";"mrb";NA;NA;NA;NA;NA;1;1;13;2015
"2016-03-28";"2016_13";"mrb";0;NA;NA;NA;NA;1;1;13;2016
"2008-03-31";"2008_14";"mrb";NA;NA;NA;NA;NA;1;1;14;2008
"2009-03-30";"2009_14";"mrb";NA;NA;NA;NA;NA;1;1;14;2009
"2010-04-05";"2010_14";"mrb";NA;NA;NA;NA;NA;1;1;14;2010
"2011-04-04";"2011_14";"mrb";NA;NA;NA;NA;NA;1;1;14;2011
"2012-04-02";"2012_14";"mrb";6;NA;NA;NA;NA;1;1;14;2012
"2013-04-01";"2013_14";"mrb";6;NA;NA;NA;NA;1;1;14;2013
"2014-03-31";"2014_14";"mrb";1;NA;NA;NA;NA;1;1;14;2014
"2015-03-30";"2015_14";"mrb";NA;NA;NA;NA;NA;1;1;14;2015
"2016-04-04";"2016_14";"mrb";8;NA;NA;NA;NA;1;1;14;2016
"2007-04-09";"2007_15";"mrb";NA;NA;NA;NA;NA;1;1;15;2007
"2008-04-07";"2008_15";"mrb";NA;NA;NA;NA;NA;1;1;15;2008
"2009-04-06";"2009_15";"mrb";NA;NA;NA;NA;NA;1;1;15;2009
"2010-04-12";"2010_15";"mrb";NA;NA;NA;NA;NA;1;1;15;2010
"2011-04-11";"2011_15";"mrb";NA;NA;NA;NA;NA;1;1;15;2011
"2012-04-09";"2012_15";"mrb";6;NA;NA;NA;NA;1;1;15;2012
"2013-04-08";"2013_15";"mrb";5;NA;NA;NA;NA;1;1;15;2013
"2014-04-07";"2014_15";"mrb";0;NA;NA;NA;NA;1;1;15;2014
"2015-04-06";"2015_15";"mrb";NA;NA;NA;NA;NA;1;1;15;2015
"2016-04-11";"2016_15";"mrb";12;NA;NA;NA;NA;1;1;15;2016
"2007-04-16";"2007_16";"mrb";NA;NA;NA;NA;NA;1;1;16;2007
"2008-04-14";"2008_16";"mrb";NA;NA;NA;NA;NA;1;1;16;2008
"2009-04-13";"2009_16";"mrb";NA;NA;NA;NA;NA;1;1;16;2009
"2010-04-19";"2010_16";"mrb";NA;NA;NA;NA;NA;1;1;16;2010
"2011-04-18";"2011_16";"mrb";NA;NA;NA;NA;NA;1;1;16;2011
"2012-04-16";"2012_16";"mrb";6;NA;NA;NA;NA;1;1;16;2012
"2013-04-15";"2013_16";"mrb";1;NA;NA;NA;NA;1;1;16;2013
"2014-04-14";"2014_16";"mrb";3;NA;NA;NA;NA;1;1;16;2014
"2015-04-13";"2015_16";"mrb";NA;NA;NA;NA;NA;1;1;16;2015
"2016-04-18";"2016_16";"mrb";11;NA;NA;NA;NA;1;1;16;2016
"2007-04-23";"2007_17";"mrb";NA;NA;NA;NA;NA;1;1;17;2007
"2008-04-21";"2008_17";"mrb";NA;NA;NA;NA;NA;1;1;17;2008
"2009-04-20";"2009_17";"mrb";NA;NA;NA;NA;NA;1;1;17;2009
"2010-04-26";"2010_17";"mrb";NA;NA;NA;NA;NA;1;1;17;2010
"2011-04-25";"2011_17";"mrb";NA;NA;NA;NA;NA;1;1;17;2011
"2012-04-23";"2012_17";"mrb";3;NA;NA;NA;NA;1;1;17;2012
"2013-04-22";"2013_17";"mrb";11;NA;NA;NA;NA;1;1;17;2013
"2014-04-21";"2014_17";"mrb";0;NA;NA;NA;NA;1;1;17;2014
"2015-04-20";"2015_17";"mrb";NA;NA;NA;NA;NA;1;1;17;2015
"2016-04-25";"2016_17";"mrb";6;NA;NA;NA;NA;1;1;17;2016
"2007-04-30";"2007_18";"mrb";NA;NA;NA;NA;NA;1;1;18;2007
"2008-04-28";"2008_18";"mrb";NA;NA;NA;NA;NA;1;1;18;2008
"2009-04-27";"2009_18";"mrb";NA;NA;NA;NA;NA;1;1;18;2009
"2010-05-03";"2010_18";"mrb";NA;NA;NA;NA;NA;1;1;18;2010
"2011-05-02";"2011_18";"mrb";NA;NA;NA;NA;NA;1;1;18;2011
"2012-04-30";"2012_18";"mrb";3;NA;NA;NA;NA;1;1;18;2012
"2013-04-29";"2013_18";"mrb";2;NA;NA;NA;NA;1;1;18;2013
"2014-04-28";"2014_18";"mrb";3;NA;NA;NA;NA;1;1;18;2014
"2015-04-27";"2015_18";"mrb";NA;NA;NA;NA;NA;1;1;18;2015
"2016-05-02";"2016_18";"mrb";1;NA;NA;NA;NA;1;1;18;2016
"2007-05-07";"2007_19";"mrb";NA;NA;NA;NA;NA;1;1;19;2007
"2008-05-05";"2008_19";"mrb";NA;NA;NA;NA;NA;1;1;19;2008
"2009-05-04";"2009_19";"mrb";NA;NA;NA;NA;NA;1;1;19;2009
"2010-05-10";"2010_19";"mrb";NA;NA;NA;NA;NA;1;1;19;2010
"2011-05-09";"2011_19";"mrb";NA;NA;NA;NA;NA;1;1;19;2011
"2012-05-07";"2012_19";"mrb";2;NA;NA;NA;NA;1;1;19;2012
"2013-05-06";"2013_19";"mrb";2;NA;NA;NA;NA;1;1;19;2013
"2014-05-05";"2014_19";"mrb";0;NA;NA;NA;NA;1;1;19;2014
"2015-05-04";"2015_19";"mrb";NA;NA;NA;NA;NA;1;1;19;2015
"2016-05-09";"2016_19";"mrb";5;NA;NA;NA;NA;1;1;19;2016
"2007-05-14";"2007_20";"mrb";NA;NA;NA;NA;NA;1;1;20;2007
"2008-05-12";"2008_20";"mrb";NA;NA;NA;NA;NA;1;1;20;2008
"2009-05-11";"2009_20";"mrb";NA;NA;NA;NA;NA;1;1;20;2009
"2010-05-17";"2010_20";"mrb";NA;NA;NA;NA;NA;1;1;20;2010
"2011-05-16";"2011_20";"mrb";NA;NA;NA;NA;NA;1;1;20;2011
"2012-05-14";"2012_20";"mrb";4;NA;NA;NA;NA;1;1;20;2012
"2013-05-13";"2013_20";"mrb";5;NA;NA;NA;NA;1;1;20;2013
"2014-05-12";"2014_20";"mrb";NA;NA;NA;NA;NA;1;1;20;2014
"2015-05-11";"2015_20";"mrb";NA;NA;NA;NA;NA;1;1;20;2015
"2016-05-16";"2016_20";"mrb";3;NA;NA;NA;NA;1;1;20;2016
"2007-05-21";"2007_21";"mrb";NA;NA;NA;NA;NA;1;1;21;2007
"2008-05-19";"2008_21";"mrb";NA;NA;NA;NA;NA;1;1;21;2008
"2009-05-18";"2009_21";"mrb";NA;NA;NA;NA;NA;1;1;21;2009
"2010-05-24";"2010_21";"mrb";NA;NA;NA;NA;NA;1;1;21;2010
"2011-05-23";"2011_21";"mrb";NA;NA;NA;NA;NA;1;1;21;2011
"2012-05-21";"2012_21";"mrb";0;NA;NA;NA;NA;1;1;21;2012
"2013-05-20";"2013_21";"mrb";2;NA;NA;NA;NA;1;1;21;2013
"2014-05-19";"2014_21";"mrb";NA;NA;NA;NA;NA;1;1;21;2014
"2015-05-18";"2015_21";"mrb";NA;NA;NA;NA;NA;1;1;21;2015
"2016-05-23";"2016_21";"mrb";4;NA;NA;NA;NA;1;1;21;2016
"2007-05-28";"2007_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2007
"2008-05-26";"2008_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2008
"2009-05-25";"2009_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2009
"2010-05-31";"2010_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2010
"2011-05-30";"2011_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2011
"2012-05-28";"2012_22";"mrb";2;NA;NA;NA;NA;1;1;22;2012
"2013-05-27";"2013_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2013
"2014-05-26";"2014_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2014
"2015-05-25";"2015_22";"mrb";NA;NA;NA;NA;NA;1;1;22;2015
"2016-05-30";"2016_22";"mrb";2;NA;NA;NA;NA;1;1;22;2016
"2007-06-04";"2007_23";"mrb";NA;NA;NA;NA;NA;1;1;23;2007
"2008-06-02";"2008_23";"mrb";NA;NA;NA;NA;NA;1;1;23;2008
"2009-06-01";"2009_23";"mrb";NA;NA;NA;NA;NA;1;1;23;2009
"2010-06-07";"2010_23";"mrb";NA;NA;NA;NA;NA;1;1;23;2010
"2011-06-06";"2011_23";"mrb";NA;NA;NA;NA;NA;1;1;23;2011
"2012-06-04";"2012_23";"mrb";4;NA;NA;NA;NA;1;1;23;2012
"2013-06-03";"2013_23";"mrb";1;NA;NA;NA;NA;1;1;23;2013
"2014-06-02";"2014_23";"mrb";NA;NA;NA;NA;NA;1;1;23;2014
"2015-06-01";"2015_23";"mrb";NA;NA;NA;NA;NA;1;1;23;2015
"2016-06-06";"2016_23";"mrb";3;NA;NA;NA;NA;1;1;23;2016
"2007-06-11";"2007_24";"mrb";NA;NA;NA;NA;NA;1;1;24;2007
"2008-06-09";"2008_24";"mrb";NA;NA;NA;NA;NA;1;1;24;2008
"2009-06-08";"2009_24";"mrb";NA;NA;NA;NA;NA;1;1;24;2009
"2010-06-14";"2010_24";"mrb";NA;NA;NA;NA;NA;1;1;24;2010
"2011-06-13";"2011_24";"mrb";NA;NA;NA;NA;NA;1;1;24;2011
"2012-06-11";"2012_24";"mrb";3;NA;NA;NA;NA;1;1;24;2012
"2013-06-10";"2013_24";"mrb";1;NA;NA;NA;NA;1;1;24;2013
"2014-06-09";"2014_24";"mrb";NA;NA;NA;NA;NA;1;1;24;2014
"2015-06-08";"2015_24";"mrb";NA;NA;NA;NA;NA;1;1;24;2015
"2016-06-13";"2016_24";"mrb";6;NA;NA;NA;NA;1;1;24;2016
"2007-06-18";"2007_25";"mrb";NA;NA;NA;NA;NA;1;1;25;2007
"2008-06-16";"2008_25";"mrb";NA;NA;NA;NA;NA;1;1;25;2008
"2009-06-15";"2009_25";"mrb";NA;NA;NA;NA;NA;1;1;25;2009
"2010-06-21";"2010_25";"mrb";NA;NA;NA;NA;NA;1;1;25;2010
"2011-06-20";"2011_25";"mrb";NA;NA;NA;NA;NA;1;1;25;2011
"2012-06-18";"2012_25";"mrb";1;NA;NA;NA;NA;1;1;25;2012
"2013-06-17";"2013_25";"mrb";1;NA;NA;NA;NA;1;1;25;2013
"2014-06-16";"2014_25";"mrb";NA;NA;NA;NA;NA;1;1;25;2014
"2015-06-15";"2015_25";"mrb";NA;NA;NA;NA;NA;1;1;25;2015
"2016-06-20";"2016_25";"mrb";3;NA;NA;NA;NA;1;1;25;2016
"2007-06-25";"2007_26";"mrb";NA;NA;NA;NA;NA;1;1;26;2007
"2008-06-23";"2008_26";"mrb";NA;NA;NA;NA;NA;1;1;26;2008
"2009-06-22";"2009_26";"mrb";NA;NA;NA;NA;NA;1;1;26;2009
"2010-06-28";"2010_26";"mrb";NA;NA;NA;NA;NA;1;1;26;2010
"2011-06-27";"2011_26";"mrb";NA;NA;NA;NA;NA;1;1;26;2011
"2012-06-25";"2012_26";"mrb";2;NA;NA;NA;NA;1;1;26;2012
"2013-06-24";"2013_26";"mrb";3;NA;NA;NA;NA;1;1;26;2013
"2014-06-23";"2014_26";"mrb";NA;NA;NA;NA;NA;1;1;26;2014
"2015-06-22";"2015_26";"mrb";NA;NA;NA;NA;NA;1;1;26;2015
"2016-06-27";"2016_26";"mrb";2;NA;NA;NA;NA;1;1;26;2016
"2007-07-02";"2007_27";"mrb";NA;NA;NA;NA;NA;1;1;27;2007
"2008-06-30";"2008_27";"mrb";NA;NA;NA;NA;NA;1;1;27;2008
"2009-06-29";"2009_27";"mrb";NA;NA;NA;NA;NA;1;1;27;2009
"2010-07-05";"2010_27";"mrb";NA;NA;NA;NA;NA;1;1;27;2010
"2011-07-04";"2011_27";"mrb";NA;NA;NA;NA;NA;1;1;27;2011
"2012-07-02";"2012_27";"mrb";4;NA;NA;NA;NA;1;1;27;2012
"2013-07-01";"2013_27";"mrb";0;NA;NA;NA;NA;1;1;27;2013
"2014-06-30";"2014_27";"mrb";NA;NA;NA;NA;NA;1;1;27;2014
"2015-06-29";"2015_27";"mrb";0;NA;NA;NA;NA;1;1;27;2015
"2016-07-04";"2016_27";"mrb";2;NA;NA;NA;NA;1;1;27;2016
"2007-07-09";"2007_28";"mrb";NA;NA;NA;NA;NA;1;1;28;2007
"2008-07-07";"2008_28";"mrb";NA;NA;NA;NA;NA;1;1;28;2008
"2009-07-06";"2009_28";"mrb";NA;NA;NA;NA;NA;1;1;28;2009
"2010-07-12";"2010_28";"mrb";NA;NA;NA;NA;NA;1;1;28;2010
"2011-07-11";"2011_28";"mrb";NA;NA;NA;NA;NA;1;1;28;2011
"2012-07-09";"2012_28";"mrb";0;NA;NA;NA;NA;1;1;28;2012
"2013-07-08";"2013_28";"mrb";1;NA;NA;NA;NA;1;1;28;2013
"2014-07-07";"2014_28";"mrb";NA;NA;NA;NA;NA;1;1;28;2014
"2015-07-06";"2015_28";"mrb";1;NA;NA;NA;NA;1;1;28;2015
"2016-07-11";"2016_28";"mrb";1;NA;NA;NA;NA;1;1;28;2016
"2007-07-16";"2007_29";"mrb";NA;NA;NA;NA;NA;1;1;29;2007
"2008-07-14";"2008_29";"mrb";NA;NA;NA;NA;NA;1;1;29;2008
"2009-07-13";"2009_29";"mrb";NA;NA;NA;NA;NA;1;1;29;2009
"2010-07-19";"2010_29";"mrb";NA;NA;NA;NA;NA;1;1;29;2010
"2011-07-18";"2011_29";"mrb";NA;NA;NA;NA;NA;1;1;29;2011
"2012-07-16";"2012_29";"mrb";1;NA;NA;NA;NA;1;1;29;2012
"2013-07-15";"2013_29";"mrb";3;NA;NA;NA;NA;1;1;29;2013
"2014-07-14";"2014_29";"mrb";NA;NA;NA;NA;NA;1;1;29;2014
"2015-07-13";"2015_29";"mrb";0;NA;NA;NA;NA;1;1;29;2015
"2016-07-18";"2016_29";"mrb";NA;NA;NA;NA;NA;1;1;29;2016
"2007-07-23";"2007_30";"mrb";NA;NA;NA;NA;NA;1;1;30;2007
