"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
2015-05-11;"2015_20";3.9984138;25.20157418;0;4.1062356;0.61637586;0;1.524946;0;6.96157336;0.07316809;0;12.37349559;1.47660861;9.8895374;10.5477632;3.87346898;0;0;0;0;1.524946;10.235257;0;10.645056;10.0801438;0;0.9607227;6.54331506;61.69280743;0.02155715;4.9534036;0;38.2224863;1.524946
2015-05-04;"2015_19";44.3055006;17.81056658;0.1657146;4.8211245;21.1654;0.4158153;2.4708155;0;9.376698;2.22104946;1.082562;2.927911;15.39588537;4.4198992;2.3136232;0.69805088;0;0;0;4.060641;2.4708155;4.3787047;0.4245869;11.221106;10.9080189;0;3.866793;21.82403;14.692355;9.315896;59.9400394;1.016975;33.42785;2.4708155
2015-04-27;"2015_18";0.31667939;11.9502631;0.8160518;19.5723621;4.229704;0.03996773;21.04522104;0.09529196;1.8418396;21.0573058;37.7554055;5.30517806;0;1.3736922;1.6229922;0.15274842;1.516436;0;0;0.5408251;21.04522104;1.7014244;0;15.2244961;10.0597313;0;5.00074367;22.82853441;20.6510723;13.9110185;0.39571883;0;1.6440717;21.04522104
2015-04-20;"2015_17";68.9023421;12.3950595;0;6.24259572;0.8484708;0;5.7829049;0;14.2662454;5.449599;1.945649;8.50598174;27.41586;26.012046;22.1254157;9.09462122;0.3615126;0;0;0.06928201;5.7829049;20.0018333;0.3853931;6.29004711;15.0726438;0;0.06012256;12.334979;40.2388553;3.513891;89.6093658;0.8831957;11.2280701;5.7829049
2015-04-13;"2015_16";4.7378266;30.5696545;0;7.7113388;2.655513;0.03263866;2.5386225;0;1.43661168;0.35234545;0;0.10084301;2.91948416;0.83604457;0.64920597;1.9281043;0;0;0;0.4570406;2.5386225;0.87293957;1.1823554;18.163112;0.5933454;0;0;0.1741921;5.3288268;1.162071;5.2359485;2.7656773;64.4634008;2.5386225
2015-04-06;"2015_15";44.9530481;20.66283;50.84281;2.10353229;1.525412;0;2.4533147;15.1158747;2.3208391;0.24983006;6.2393149;58.18258742;20.69008908;4.3383036;0.8670186;1.92235926;12.0298764;0;12.1580849;0;2.4533147;13.1227605;1.266786;11.161905;17.1956914;0;15.09305319;2.35603059;118.98253;0;58.616119;2.963249;12.050348;2.4533147
2015-03-30;"2015_14";15.13173963;4.04600483;7.2813761;1.3359315;6.59166078;1.083832;1.4101226;0.5705241;6.032189;1.03847255;16.0978318;7.437275;12.392257;6.5934184;5.16770227;3.119918;0.1600462;0.03571322;0.04348581;1.571791;1.4101226;7.775638;0;4.3692211;2.0962794;14.5979;21.649834;0.90847593;11.7167857;3.2716279;16.517668;1.0501707;5.5766697;1.4101226
2015-03-23;"2015_13";3.78062021;12.4679204;2.0773367;1.21722064;0.4770696;0;0.3806422;17.476576;2.52648167;0;1.313934;5.89712935;11.485808;4.8436579;3.76765625;12.687413;17.349245;0;18.88341;0;0.3806422;3.385784;7.600761;2.76365343;6.01285419;0.09731682;25.8868;18.36325909;26.310177;0.03538647;0.19257387;15.975111;20.8014179;0.3806422
2015-03-16;"2015_12";1.91420934;23.94481915;51.7378106;5.75380312;50.79574492;0.88206849;3.9070122;19.879302;23.2387792;5.58267659;0.33488028;52.65901176;6.6070667;5.09728994;8.0190836;8.3806069;16.7865105;0;17.23557933;9.5535226;3.9070122;7.37175543;4.2313583;10.14775148;34.0089995;0;3.4509792;90.2638886;68.2567584;22.85993041;0.0962665;10.2718489;32.6845082;3.9070122
2015-03-09;"2015_11";114.206502;44.092828;196.354578;35.9587362;58.50849502;14.53363381;34.20208362;45.6953884;48.2689236;35.6140319;7.71163186;140.832724;72.270706;47.4094876;39.9378253;46.04229354;36.28511543;14.1700755;33.4604021;22.1799523;34.20208362;61.6860597;30.03521225;37.79963594;30.0390908;9.07280144;70.38664109;15.66570114;26.38783186;43.86773662;138.502194;45.397875;58.8406146;34.20208362
2015-03-02;"2015_10";86.3738738;161.296822;101.4900115;106.222567;154.263271;94.910548;97.412488;132.6555515;222.05757;92.782187;85.24153704;95.6659492;40.1385029;308.42856;135.703461;23.2114594;128.2581859;86.26864;135.0942286;101.459491;97.412488;805.840542;50.095588;136.30249;43.0704;189.1175996;60.6681287;85.081248;209.40746396;115.211932;110.4980873;2.13119205;212.8847729;97.412488
2015-02-23;"2015_09";20.8689922;125.5074444;57.2879512;127.609828;99.54919585;18.5959899;126.5863712;52.97774695;56.398348;128.0275407;26.82044693;81.63433477;15.8076358;43.536804;24.2929264;11.75041612;57.0583198;13.34172589;52.1415638;29.8541218;126.5863712;101.93566;12.3222698;114.35271;83.601893;71.86283275;14.01805968;77.8947116;152.7670021;116.37982248;23.043981;11.65179334;119.630551;126.5863712
2015-02-16;"2015_08";9.791611;115.184485;88.2123602;116.1432704;74.4269829;17.5764682;115.755218;58.1189451;162.338202;112.090929;26.523059;66.51619018;27.0442378;236.602216;142.4155902;66.7941008;60.3576119;17.9370287;55.235264;26.0197646;115.755218;491.55393218;27.6697749;119.010202;19.6779371;4.3977917;24.9099818;26.41469531;98.6441964;90.148632;2.17508464;41.0160504;121.0882057;115.755218
2015-02-09;"2015_07";17.3045503;116.617551;110.2482277;95.687532;61.8073945;32.7336945;91.280933;34.7250728;39.159101;84.9574518;31.47766403;109.86186272;49.1298757;33.7126678;16.8316861;49.8805036;33.6490626;30.08950727;28.1656771;35.67103;91.280933;77.43274669;48.990243;111.880017;127.2748592;64.8393662;12.6151175;120.447724;76.33010966;73.8799108;3.90811115;68.06876194;152.7552464;91.280933
2015-02-02;"2015_06";66.6294355;47.0296613;40.2897461;59.8007099;82.80297448;95.219962;61.3821928;28.2321177;59.65913;63.8609085;25.87639544;52.1912659;97.018932;50.186961;50.797482;95.895509;29.295214;64.11774;26.9199038;82.726579;61.3821928;41.4162478;88.2596323;54.6711201;76.962222;518.322072;13.28889156;100.267776;42.1146639;83.4597065;54.4963071;105.51345;38.9502257;61.3821928
2015-01-26;"2015_05";15.03581649;53.5632559;62.8733842;45.6343781;59.2671742;36.7674753;43.40466986;116.0945649;42.299781;43.867437;126.9421225;70.409392;42.54769739;36.1017829;37.7982553;61.6311739;112.9142241;34.122078;119.2473991;38.59902149;43.40466986;29.7923279;47.26573223;47.4954545;79.037721;71.8647381;44.63626087;35.10696801;71.533741;51.474029;0.74250099;57.09994911;61.2785191;43.40466986
2015-01-19;"2015_04";109.937531;108.0297891;184.4646738;34.089272;28.9147208;34.52582606;21.3407042;54.732028;25.55681093;15.50327647;98.930393;165.09791103;58.06620585;28.649472;17.1583835;14.55297534;44.9812003;36.91347;44.6897582;34.2178875;21.3407042;53.71604903;28.09629412;58.09625;100.241643;0.7491481;234.0601153;122.37798066;153.7827475;18.43095888;135.8511068;16.4408929;173.403785;21.3407042
2015-01-12;"2015_03";193.397522;108.6560691;282.109022;140.826088;122.683434;78.1168981;142.052433;107.58117748;156.193173;144.73589732;1.47547502;179.5343922;115.15943;166.3815642;176.084453;103.527157;99.4702083;73.13603287;93.08656;83.865988;142.052433;163.4470717;66.854387;123.662482;27.400151;134.3347179;35.7318879;26.1866552;4.42013361;136.782267;239.3782005;58.6533841;105.951204;142.052433
2015-01-05;"2015_02";48.9180608;134.770869;105.218399;134.825656;57.5859855;191.9069684;131.686595;237.14288;103.591049;127.775013;107.93824098;91.147871;27.0886426;130.227556;115.5348206;46.4210365;237.978144;206.7955261;248.25391;171.744001;131.686595;189.254828;118.7785307;129.859009;98.4317867;38.1311011;143.245091;77.04808862;94.988304;99.510189;59.7660865;10.09138861;142.6527019;131.686595
2014-12-29;"2015_01";139.6906122;77.117401;93.1723693;108.634059;109.127819;262.5309738;113.041486;115.67364923;91.894839;115.79031;33.35984383;65.53585181;65.9980473;76.8922346;95.18098335;50.9922023;117.257951;280.35445438;117.449628;239.0746151;113.041486;36.5569103;149.4441637;95.073957;18.4435785;87.8979481;86.420577;49.24881093;27.4731244;115.210663;184.2530072;23.3159423;54.2221893;113.041486
