code,deb_sem,abon,abv,abz,ahh,ajb,ambl,ants,atb,bel,bela,bhk,boe,bos,cda,die,diri,dona,dri,ejd,far,fito,fns,iho,mae,mand,mdv,mhj,mia,miad,mjr,mnj,mnld,mora,mrb,mrg,mrt,mtn,nsb,samp,sbv,snam,stm,tanb,tdd,tgr,tlr,toa,tomp,tsar,tsim,tsl,velo,vink,vola
2007_50,13857,,,,0,,,,,,,,,,,5,,,,0,14,,,0,14,,1,1,,,,,,,,1,,,,,,,,,6,0,0,1,,,,,,,
2007_49,13850,,,,0,,,,,,,,,,,3,,,,,12,,,,14,,0,0,,,,,,,,2,,,,,,,,,3,0,1,0,,,,,,,
2007_48,13843,,,,0,,,,,,,,,,,0,,,,,7,,,,4,,1,0,,,,,,,,2,,,,,,,,,2,0,3,1,,,,,,,
2007_47,13836,,,,0,,,,,,,,,,,1,,,,,11,,,,4,,4,1,,,,,,,,2,,,,,,,,,3,0,0,1,,,,,,,
2007_46,13829,,,,0,,,,,,,,,,,2,,,,,11,,,,0,,7,0,,,,,,,,0,,,,,,,,,3,13,0,3,,,,,,,
2007_45,13822,,,,0,,,,,,,,,,,6,,,,,16,,,,1,,0,0,,,,,,,,2,,,,,,,,,1,1,0,11,,,,,,,
2007_44,13815,,,,0,,,,,,,,,,,1,,,,,6,,,,3,,0,0,,,,,,,,4,,,,,,,,,4,0,0,0,,,,,,,
2007_43,13808,,,,0,,,,,,,,,,,5,,,,,4,,,,1,,0,0,,,,,,,,5,,,,,,,,,5,0,0,0,,,,,,,
2007_42,13801,,,,0,,,,,,,,,,,10,,,,,13,,,,4,,0,0,,,,,,,,2,,,,,,,,,20,0,0,1,,,,,,,
2007_41,13794,,,,0,,,,,,,,,,,3,,,,,19,,,,5,,0,0,,,,,,,,1,,,,,,,,,9,0,1,0,,,,,,,
2007_40,13787,,,,0,,,,,,,,,,,4,,,,,15,,,,3,,0,1,,,,,,,,5,,,,,,,,,9,0,0,0,,,,,,,
2007_39,13780,,,,0,,,,,,,,,,,3,,,,,6,,,,1,,0,1,,,,,,,,3,,,,,,,,,14,0,0,0,,,,,,,
2007_38,13773,,,,0,,,,,,,,,,,1,,,,,3,,,,0,,0,0,,,,,,,,0,,,,,,,,,9,0,0,1,,,,,,,
2007_37,13766,,,,,,,,,,,,,,,0,,,,,15,,,,3,,0,0,,,,,,,,1,,,,,,,,,10,0,0,1,,,,,,,
2007_36,13759,,,,0,,,,,,,,,,,1,,,,,4,,,,3,,0,0,,,,,,,,4,,,,,,,,,6,0,0,2,,,,,,,
2007_35,13752,,,,0,,,,,,,,,,,2,,,,,6,,,,1,,2,0,,,,,,,,3,,,,,,,,,8,0,0,0,,,,,,,
2007_34,13745,,,,0,,,,,,,,,,,2,,,,,7,,,,0,,0,0,,,,,,,,3,,,,,,,,,3,0,0,0,,,,,,,
2007_33,13738,,,,0,,,,,,,,,,,4,,,,,0,,,,2,,0,0,,,,,,,,3,,,,,,,,,3,1,0,0,,,,,,,
2007_32,13731,,,,0,,,,,,,,,,,3,,,,,0,,,,1,,0,0,,,,,,,,1,,,,,,,,,6,1,0,0,,,,,,,
2007_31,13724,,,,0,,,,,,,,,,,0,,,,,7,,,,3,,1,1,,,,,,,,2,,,,,,,,,8,2,0,0,,,,,,,
2007_30,13717,,,,0,,,,,,,,,,,0,,,,,14,,,,5,,1,0,,,,,,,,3,,,,,,,,,14,2,1,1,,,,,,,
2007_29,13710,,,,0,,,,,,,,,,,3,,,,,17,,,,5,,0,1,,,,,,,,2,,,,,,,,,13,2,0,0,,,,,,,
2007_28,13703,,,,0,,,,,,,,,,,0,,,,,15,,,,5,,0,0,,,,,,,,1,,,,,,,,,5,2,1,1,,,,,,,
2007_27,13696,,,,0,,,,,,,,,,,1,,,,,13,,,,8,,3,0,,,,,,,,1,,,,,,,,,16,3,1,0,,,,,,,
2007_26,13689,,,,0,,,,,,,,,,,1,,,,,10,,,,2,,6,0,,,,,,,,2,,,,,,,,,5,1,1,1,,,,,,,
2007_25,13682,,,,0,,,,,,,,,,,0,,,,,7,,,,2,,7,2,,,,,,,,10,,,,,,,,,9,0,2,0,,,,,,,
2007_24,13675,,,,0,,,,,,,,,,,2,,,,,7,,,,2,,19,0,,,,,,,,4,,,,,,,,,5,1,1,0,,,,,,,
2007_23,13668,,,,1,,,,,,,,,,,3,,,,,2,,,,4,,15,8,,,,,,,,10,,,,,,,,,7,,1,4,,,,,,,
2007_22,13661,,,,2,,,,,,,,,,,4,,,,,,,,,6,,3,5,,,,,,,,3,,,,,,,,,8,,1,2,,,,,,,
2007_21,13654,,,,0,,,,,,,,,,,9,,,,,,,,,,,6,1,,,,,,,,27,,,,,,,,,9,,0,4,,,,,,,
2007_20,13647,,,,0,,,,,,,,,,,25,,,,,,,,,6,,5,0,,,,,,,,23,,,,,,,,,6,,6,4,,,,,,,
2007_19,13640,,,,3,,,,,,,,,,,45,,,,,,,,,0,,7,0,,,,,,,,27,,,,,,,,,4,,8,5,,,,,,,
2007_18,13633,,,,0,,,,,,,,,,,25,,,,,,,,,2,,13,0,,,,,,,,16,,,,,,,,,8,,6,2,,,,,,,
2007_17,13626,,,,,,,,,,,,,,,29,,,,,,,,,1,,14,0,,,,,,,,15,,,,,,,,,,,,2,,,,,,,
2007_16,13619,,,,,,,,,,,,,,,14,,,,,,,,,,,17,,,,,,,,,16,,,,,,,,,,,,4,,,,,,,
2007_15,13612,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
