"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
"2014-12-15";"2014_51";41.86;33.64;24.5028571428571;19.46;33.28;35.9642857142857;26.75;35.61;23.46;37.53;37.8842857142857;37.1185714285714;33.06;30.93;36.06;46.25;39.3885714285714;32.7214285714286;36.71;28.08;20.66;29.74;44.14;35.73;20.9228571428571;36.5;25.37;23.86;27.6814285714286;30.49;30.55;30.1;38.17;34.51
"2014-12-08";"2014_50";26.86;34.64;44.5028571428571;32.46;28.28;34.9642857142857;34.75;31.61;21.46;31.53;19.8842857142857;41.1185714285714;36.06;20.93;39.06;44.25;41.3885714285714;28.7214285714286;28.71;46.08;37.66;31.74;35.14;28.73;18.9228571428571;45.5;28.37;28.86;27.6814285714286;23.49;32.55;44.1;20.17;20.51
"2014-12-01";"2014_49";34.86;16.64;47.5028571428571;23.46;33.28;30.9642857142857;31.75;22.61;16.46;25.53;35.8842857142857;23.1185714285714;39.06;30.93;22.06;40.25;25.3885714285714;40.7214285714286;20.71;39.08;34.66;24.74;37.14;20.73;32.9228571428571;23.5;31.37;23.86;20.6814285714286;34.49;22.55;37.1;29.17;29.51
"2014-11-24";"2014_48";33.86;26.64;41.5028571428571;19.46;19.28;40.9642857142857;21.75;29.61;21.46;36.53;30.8842857142857;25.1185714285714;33.06;31.93;22.06;38.25;38.3885714285714;34.7214285714286;23.71;39.08;18.66;32.74;29.14;37.73;34.9228571428571;32.5;27.37;28.86;25.6814285714286;36.49;19.55;29.1;32.17;30.51
"2014-11-17";"2014_47";33.86;39.64;25.5028571428571;36.46;33.28;30.9642857142857;27.75;51.61;28.46;20.53;24.8842857142857;31.1185714285714;33.06;24.93;29.06;24.25;46.3885714285714;42.7214285714286;45.71;39.08;34.66;26.74;37.14;22.73;31.9228571428571;27.5;33.37;20.86;22.6814285714286;38.49;32.55;46.1;34.17;36.51
"2014-11-10";"2014_46";36.86;17.64;46.5028571428571;14.46;20.28;44.9642857142857;36.75;42.61;23.46;37.53;32.8842857142857;29.1185714285714;34.06;18.93;22.06;46.25;26.3885714285714;28.7214285714286;35.71;34.08;37.66;25.74;34.14;32.73;21.9228571428571;23.5;33.37;28.86;21.6814285714286;38.49;18.55;46.1;26.17;22.51
"2014-11-03";"2014_45";52.86;27.64;26.5028571428571;28.46;35.28;33.9642857142857;33.75;45.61;26.46;24.53;33.8842857142857;31.1185714285714;46.06;19.93;31.06;31.25;32.3885714285714;32.7214285714286;22.71;28.08;25.66;26.74;43.14;29.73;17.9228571428571;38.5;21.37;29.86;17.6814285714286;24.49;21.55;45.1;32.17;30.51
"2014-10-27";"2014_44";25.86;24.64;30.5028571428571;32.46;23.28;25.9642857142857;26.75;22.61;25.46;23.53;30.8842857142857;25.1185714285714;37.06;19.93;19.06;34.25;25.3885714285714;35.7214285714286;28.71;39.08;23.66;25.74;26.14;31.73;36.9228571428571;43.5;27.37;33.86;26.6814285714286;45.49;25.55;45.1;28.17;38.51
"2014-10-20";"2014_43";42.86;42.64;40.5028571428571;22.46;37.28;26.9642857142857;33.75;22.61;27.46;28.53;37.8842857142857;35.1185714285714;41.06;29.93;38.06;26.25;20.3885714285714;39.7214285714286;29.71;41.08;31.66;32.74;28.14;21.73;19.9228571428571;28.5;23.37;35.86;32.6814285714286;24.49;15.55;28.1;35.17;17.51
"2014-10-13";"2014_42";32.86;36.64;28.5028571428571;24.46;25.28;37.9642857142857;18.75;25.61;24.46;24.53;24.8842857142857;37.1185714285714;31.06;23.93;38.06;42.25;31.3885714285714;43.7214285714286;42.71;42.08;32.66;28.74;38.14;34.73;30.9228571428571;45.5;25.37;22.86;31.6814285714286;44.49;31.55;44.1;19.17;25.51
"2014-10-06";"2014_41";34.86;27.64;45.5028571428571;33.46;30.28;26.9642857142857;35.75;30.61;23.46;38.53;37.8842857142857;24.1185714285714;40.06;18.93;39.06;40.25;37.3885714285714;30.7214285714286;40.71;31.08;23.66;33.74;41.14;29.73;24.9228571428571;38.5;32.37;20.86;30.6814285714286;43.49;25.55;30.1;37.17;19.51
"2014-09-29";"2014_40";52.86;40.64;29.5028571428571;23.46;22.28;38.9642857142857;34.75;24.61;18.46;26.53;30.8842857142857;35.1185714285714;36.06;26.93;34.06;45.25;20.3885714285714;40.7214285714286;44.71;42.08;22.66;21.74;32.14;31.73;18.9228571428571;24.5;19.37;25.86;15.6814285714286;23.49;28.55;44.1;35.17;21.51
"2014-09-22";"2014_39";51.86;30.64;27.5028571428571;27.46;24.28;35.9642857142857;24.75;27.61;20.46;23.53;28.8842857142857;40.1185714285714;51.06;20.93;28.06;42.25;23.3885714285714;28.7214285714286;23.71;40.08;25.66;20.74;33.14;36.73;27.9228571428571;21.5;21.37;31.86;34.6814285714286;33.49;21.55;42.1;36.17;23.51
"2014-09-15";"2014_38";52.86;31.64;30.5028571428571;22.46;34.28;31.9642857142857;20.75;23.61;15.46;26.53;27.8842857142857;32.1185714285714;26.06;18.93;34.06;40.25;21.3885714285714;26.7214285714286;28.71;39.08;22.66;34.74;30.14;28.73;25.9228571428571;29.5;29.37;23.86;30.6814285714286;36.49;15.55;34.1;24.17;18.51
"2014-09-08";"2014_37";40.86;34.64;26.5028571428571;18.46;25.28;44.9642857142857;25.75;27.61;28.46;26.53;19.8842857142857;41.1185714285714;28.06;18.93;29.06;23.25;45.3885714285714;38.7214285714286;32.71;44.08;19.66;29.74;39.14;21.73;26.9228571428571;30.5;31.37;33.86;25.6814285714286;34.49;28.55;32.1;36.17;18.51
"2014-09-01";"2014_36";44.86;22.64;35.5028571428571;33.46;34.28;39.9642857142857;29.75;26.61;20.46;25.53;35.8842857142857;37.1185714285714;49.06;28.93;25.06;31.25;41.3885714285714;43.7214285714286;39.71;36.08;38.66;22.74;28.14;30.73;25.9228571428571;22.5;30.37;27.86;34.6814285714286;25.49;27.55;30.1;30.17;25.51
