"code";"deb_sem";"abon";"abv";"abz";"ahh";"ajb";"ambl";"ants";"atb";"bel";"bela";"bhk";"boe";"bos";"cda";"die";"diri";"dona";"dri";"ejd";"far";"fito";"fns";"iho";"mae";"mand";"mdv";"mhj";"mia";"miad";"mjr";"mnj";"mnld";"mora";"mrb";"mrg";"mrt";"mtn";"nsb";"samp";"sbv";"snam";"stm";"tanb";"tdd";"tgr";"tlr";"toa";"tomp";"tsar";"tsim";"tsl";"velo";"vink";"vola"
"2010_42";"2010-10-18";0;0;8;2;0;0;2;1;6;2;3;9;1;8;18;0;1;15;1;2;0;1;3;26;0;1;0;13;5;0;0;6;1;16;14;4;6;11;2;5;1;2;8;0;1;0;7;0;4;0;5;3;1;0
"2010_41";"2010-10-11";1;3;7;5;2;0;0;10;33;5;0;13;7;6;1;0;2;4;1;8;0;2;13;1;2;8;0;14;1;1;6;2;0;0;11;10;7;17;4;7;2;3;2;5;1;7;2;1;3;2;5;3;2;1
"2010_40";"2010-10-04";2;1;0;5;2;0;2;9;20;2;0;10;4;10;19;1;3;7;2;5;0;2;9;10;1;2;5;6;5;2;3;1;0;8;5;2;0;35;5;3;3;2;0;3;5;5;16;1;0;1;0;2;2;0
"2010_39";"2010-09-27";2;2;0;3;0;0;2;7;23;2;2;11;1;10;10;2;1;1;0;3;0;1;1;31;2;10;5;8;4;1;0;5;0;18;12;1;12;6;5;3;3;4;5;0;0;6;0;1;4;1;7;2;2;1
"2010_38";"2010-09-20";2;4;2;0;2;0;1;1;30;3;2;13;3;9;11;1;0;16;1;3;0;0;6;3;2;10;2;0;2;4;5;0;0;12;12;8;4;3;1;3;2;2;1;1;2;4;14;0;4;0;1;4;1;0
"2010_37";"2010-09-13";2;4;4;3;2;0;0;4;12;0;3;14;6;1;16;1;0;9;3;15;0;0;13;32;1;3;8;8;4;0;4;1;0;4;10;6;10;17;4;5;1;1;7;8;2;2;15;1;0;1;7;3;1;1
"2010_36";"2010-09-06";1;6;3;5;1;0;3;11;29;4;2;11;4;7;26;1;0;15;0;4;0;2;2;27;1;8;1;1;4;1;7;0;0;14;10;0;9;26;1;9;0;3;7;11;7;9;14;0;3;1;2;1;2;0
"2010_35";"2010-08-30";2;6;6;2;2;0;2;9;13;1;3;8;1;0;13;2;1;4;0;13;0;0;7;3;0;3;0;2;4;0;5;0;0;6;8;9;4;17;5;8;0;2;4;6;1;9;12;1;4;1;6;4;1;1
"2010_34";"2010-08-23";2;1;1;1;1;0;0;2;31;4;2;13;3;4;20;2;1;19;1;10;0;3;0;15;2;1;5;3;2;2;6;3;1;10;17;0;7;25;4;4;1;1;1;9;5;5;12;0;3;1;6;3;1;1
"2010_33";"2010-08-16";2;3;7;1;0;0;1;13;4;4;4;8;2;2;2;1;3;13;3;2;0;3;2;0;1;11;1;13;4;3;4;1;1;17;16;4;3;34;1;5;1;4;0;10;4;5;2;1;2;1;4;3;0;0
"2010_32";"2010-08-09";0;6;1;3;2;0;2;5;3;1;2;1;5;7;26;1;3;10;2;0;0;4;2;25;0;2;7;4;4;6;4;5;1;11;12;6;4;30;5;6;3;1;3;0;0;6;4;1;3;0;3;0;1;0
"2010_31";"2010-08-02";1;5;6;5;2;0;3;3;19;4;3;4;1;8;10;1;2;0;1;0;0;5;10;23;1;2;8;9;2;3;1;4;0;12;4;9;3;32;5;1;2;2;6;6;4;6;9;1;1;2;3;1;2;1
"2010_30";"2010-07-26";1;7;0;0;1;0;2;0;4;1;4;1;4;3;29;2;3;8;3;4;0;3;8;22;1;5;0;12;2;4;8;8;1;11;17;9;8;30;1;0;2;3;1;7;4;5;5;1;2;2;3;2;0;0
"2010_29";"2010-07-19";2;3;1;4;2;0;1;11;21;1;3;12;5;3;23;0;0;0;1;12;0;4;13;12;0;9;0;12;4;4;2;2;0;10;8;9;4;5;4;1;2;4;3;4;3;0;4;1;0;0;3;4;2;0
"2010_28";"2010-07-12";2;2;7;3;2;0;3;10;17;0;4;3;1;1;2;1;1;3;0;2;0;6;7;10;1;1;1;4;4;2;8;7;1;18;6;4;13;1;3;2;0;3;5;9;7;2;12;1;1;1;6;4;1;0
"2010_27";"2010-07-05";1;2;3;4;2;0;1;9;19;5;1;8;1;2;7;2;3;1;3;10;0;3;11;3;0;5;1;1;5;6;4;9;0;7;17;5;12;26;3;1;3;3;6;3;2;8;17;0;2;2;3;0;0;1
"2010_26";"2010-06-28";0;6;2;2;0;0;1;7;29;3;3;5;2;10;6;0;3;12;0;0;0;1;5;3;1;2;7;7;0;3;7;9;0;2;3;3;2;30;0;1;2;4;8;2;7;4;2;0;0;2;2;2;1;1
"2010_25";"2010-06-21";2;0;3;4;0;0;2;11;7;2;1;4;1;3;26;0;3;6;3;5;0;5;6;10;0;6;3;14;3;4;2;1;0;4;16;8;7;0;4;8;3;3;2;9;6;4;16;1;1;1;2;3;2;0
"2010_24";"2010-06-14";1;1;8;4;2;0;2;10;16;5;1;3;3;7;18;0;2;3;1;0;0;4;13;32;2;12;3;3;1;0;0;7;1;17;12;10;8;15;1;8;3;2;5;8;7;2;6;1;4;2;0;1;0;0
"2010_23";"2010-06-07";2;3;7;0;1;0;0;10;13;0;3;2;0;8;11;0;1;15;2;8;0;3;0;4;2;1;6;3;1;0;0;5;1;7;11;8;5;35;0;4;2;2;5;10;2;1;11;1;2;1;1;2;2;1
"2010_22";"2010-05-31";2;7;6;4;0;0;3;10;21;0;0;15;5;6;2;0;1;16;0;13;0;4;13;34;2;6;8;0;1;3;2;0;0;6;8;4;0;14;5;5;0;2;2;4;5;8;0;1;3;0;2;3;0;0
"2010_21";"2010-05-24";2;3;7;1;0;0;0;10;4;2;2;0;7;8;4;2;3;9;3;3;0;6;4;30;1;9;1;10;1;5;0;2;0;5;17;5;7;36;1;6;2;1;1;5;3;5;13;1;2;0;1;1;2;1
"2010_20";"2010-05-17";2;4;7;3;1;0;0;8;19;0;3;7;3;6;29;2;2;10;1;9;0;4;8;33;2;9;2;13;5;3;7;1;0;9;2;3;11;8;5;0;1;2;6;4;5;5;8;1;0;0;3;2;2;0
"2010_19";"2010-05-10";0;7;3;1;1;0;1;4;0;2;4;5;0;9;18;1;2;11;0;11;0;6;6;12;1;11;7;0;0;5;6;5;0;0;10;0;3;20;0;6;2;1;5;8;7;2;17;0;1;2;3;0;2;0
"2010_18";"2010-05-03";1;7;3;5;0;0;1;6;15;0;4;14;5;8;11;0;1;4;2;2;0;0;12;12;0;4;5;5;4;5;3;1;1;9;4;4;7;31;5;9;3;4;1;9;2;5;6;1;0;1;3;1;2;1
"2010_17";"2010-04-26";1;1;6;5;0;0;2;13;8;2;2;5;4;2;22;0;1;2;0;3;0;4;3;10;1;2;4;0;5;6;5;5;1;16;9;8;0;5;5;0;3;3;6;5;5;5;12;0;2;2;1;4;0;1
"2010_16";"2010-04-19";2;0;7;3;0;0;1;2;0;4;2;8;2;2;3;1;0;3;2;12;0;0;10;7;0;2;1;1;0;6;5;1;1;15;15;4;5;25;1;3;2;4;0;8;4;3;9;0;3;1;3;2;1;1
"2010_15";"2010-04-12";0;4;6;1;1;0;2;1;13;1;3;7;3;0;24;2;1;15;0;10;0;4;9;3;1;3;1;2;2;1;9;9;0;2;5;5;1;36;1;9;3;1;4;9;5;4;4;1;2;1;3;4;2;1
"2010_14";"2010-04-05";2;6;2;3;2;0;2;13;32;1;4;1;3;9;26;2;3;5;0;0;0;3;12;20;1;0;5;1;1;0;2;8;1;17;14;1;11;38;3;1;1;2;3;12;7;4;0;0;2;0;6;3;2;0
"2010_13";"2010-03-29";2;1;8;0;2;0;0;5;8;2;4;0;7;5;24;0;1;6;1;15;0;1;7;25;1;5;5;4;2;6;8;9;0;18;0;6;10;18;3;8;0;3;4;7;7;6;12;0;1;1;2;2;1;0
"2010_12";"2010-03-22";0;2;6;2;1;0;2;2;7;4;0;5;1;9;23;1;2;19;2;15;0;3;12;30;0;8;8;4;0;3;0;1;0;15;16;9;8;13;1;2;3;4;3;7;1;1;6;0;3;0;2;4;1;1
"2010_11";"2010-03-15";2;5;7;2;0;0;1;6;31;3;0;12;0;3;21;2;0;15;3;13;0;3;7;14;1;7;5;13;1;3;7;1;1;18;7;0;4;35;3;8;0;0;4;10;3;6;8;1;4;1;7;1;0;0
"2010_10";"2010-03-08";1;7;0;0;0;0;2;10;22;3;0;4;7;3;4;0;3;5;0;2;0;0;12;6;2;10;4;2;0;5;4;8;0;13;10;2;5;38;1;5;3;3;3;9;1;4;7;1;2;2;5;4;1;1
"2010_09";"2010-03-01";0;4;8;1;0;0;1;11;20;3;0;11;0;7;23;1;3;17;3;0;0;6;9;31;0;3;4;8;1;6;7;4;0;5;15;9;7;4;2;8;2;2;6;10;5;4;15;1;0;2;4;3;0;0
"2010_08";"2010-02-22";2;5;6;5;2;0;2;8;17;0;4;3;3;2;22;0;3;7;1;2;0;3;8;16;0;4;3;6;1;3;5;9;0;14;16;3;12;37;3;2;1;1;8;10;6;1;16;1;2;1;4;3;1;1
"2010_07";"2010-02-15";0;2;4;1;2;0;0;4;1;0;2;10;7;9;9;2;2;9;3;3;0;4;12;32;2;2;6;12;4;5;6;8;1;12;1;2;12;18;1;9;2;4;6;8;5;6;15;0;4;1;7;0;1;0
"2010_06";"2010-02-08";2;3;2;1;2;0;3;2;28;2;0;1;0;1;6;2;3;17;1;7;0;3;6;30;2;6;7;14;5;5;1;9;0;0;10;5;12;37;2;2;1;0;8;7;3;1;16;0;0;1;0;4;2;1
"2010_05";"2010-02-01";2;5;4;1;2;0;3;10;13;3;0;10;3;10;5;1;2;15;0;15;0;1;4;26;0;10;2;11;4;4;5;2;1;14;2;4;13;26;2;3;1;1;8;3;1;2;2;1;0;1;5;1;1;1
"2010_04";"2010-01-25";0;3;7;1;0;0;3;9;30;1;4;7;6;9;24;0;1;10;0;2;0;2;3;30;1;10;0;10;0;4;6;7;1;11;7;5;8;19;0;3;0;4;5;1;3;6;2;0;1;0;6;3;0;1
"2010_03";"2010-01-18";1;3;1;3;2;0;2;8;28;2;1;8;7;9;25;2;2;1;0;13;0;6;12;30;1;3;3;7;5;0;2;6;0;3;11;6;10;30;4;10;1;0;8;12;2;3;0;0;2;0;6;1;0;0
"2010_02";"2010-01-11";0;4;5;1;2;0;3;13;26;5;0;11;2;1;20;1;0;15;2;12;0;3;13;18;0;12;8;13;0;4;6;5;0;4;1;8;9;16;1;4;1;1;8;2;3;8;2;1;1;1;3;3;2;1
"2010_01";"2010-01-04";0;5;8;5;1;0;1;5;33;2;0;7;7;0;18;1;0;13;0;4;0;1;2;6;2;10;3;1;4;6;7;8;1;20;17;5;12;31;2;7;0;0;0;10;1;7;16;1;3;0;3;2;2;1
"2009_53";"2009-12-28";1;1;1;4;0;0;2;1;33;2;3;0;0;7;21;0;1;11;1;9;0;6;4;32;2;2;5;14;1;4;0;7;0;15;4;1;1;10;3;3;1;1;8;0;5;1;11;0;2;0;0;2;2;1
"2009_52";"2009-12-21";2;1;7;2;1;0;2;5;6;0;0;0;3;5;3;1;0;8;2;13;0;5;12;15;1;8;2;9;3;2;3;7;1;19;16;6;1;28;4;10;2;2;3;12;0;6;4;0;0;2;6;2;2;1
"2009_51";"2009-12-14";0;7;3;1;0;0;2;12;21;1;4;10;1;4;24;0;3;14;2;3;0;5;12;6;0;7;5;12;3;3;4;9;1;13;16;10;6;10;2;9;2;3;4;3;0;3;5;1;1;1;5;2;2;1
"2009_50";"2009-12-07";2;0;4;2;0;0;3;8;26;5;1;11;7;3;16;2;0;0;2;10;0;1;13;16;2;1;3;9;3;3;2;4;1;8;3;8;3;34;3;3;2;1;7;0;4;3;8;1;1;2;5;3;2;1
"2009_49";"2009-11-30";1;6;1;4;0;0;3;11;7;2;4;6;0;2;17;2;3;15;3;10;0;6;6;19;0;6;0;6;5;6;3;0;1;20;2;5;8;39;0;6;3;4;6;4;1;7;1;0;2;1;4;2;1;0
"2009_48";"2009-11-23";0;5;8;3;0;0;0;8;2;0;2;7;6;2;11;0;1;19;3;4;0;6;7;12;2;7;8;8;5;0;8;8;1;6;7;8;8;3;0;1;2;3;8;6;2;0;6;0;4;0;6;2;2;0
"2009_47";"2009-11-16";2;0;4;5;1;0;2;10;20;4;2;12;3;4;26;2;0;18;3;2;0;5;0;3;1;11;6;13;5;1;9;0;1;5;17;6;2;26;2;2;1;2;3;8;1;1;6;1;2;0;7;2;0;0
"2009_46";"2009-11-09";2;7;0;5;2;0;3;4;5;3;4;15;7;8;8;2;1;4;1;5;0;1;6;9;1;11;3;10;2;5;6;2;0;5;15;10;12;35;0;1;0;1;3;7;1;9;12;1;0;2;5;0;0;0
"2009_45";"2009-11-02";1;1;2;0;1;0;2;11;23;3;1;9;4;5;5;1;0;14;2;3;0;5;5;25;2;1;7;2;3;1;7;4;1;5;10;8;4;19;0;6;1;4;3;2;5;4;10;0;3;1;1;0;1;0
"2009_44";"2009-10-26";2;0;4;1;1;0;0;10;10;1;1;6;4;4;8;1;2;17;1;5;0;2;9;21;0;4;7;6;4;5;0;6;0;1;15;5;4;18;1;8;3;3;6;2;3;1;9;1;2;0;5;1;0;1
"2009_43";"2009-10-19";0;2;2;4;0;0;3;0;2;2;2;14;5;2;1;1;1;13;0;11;0;0;13;14;1;6;7;8;2;1;9;0;1;2;15;3;2;20;3;2;0;2;1;1;7;2;8;0;1;0;3;3;1;1
"2009_42";"2009-10-12";2;4;8;0;2;0;2;12;27;0;3;4;4;0;13;2;2;4;1;2;0;1;3;36;1;5;6;8;1;5;8;2;1;19;15;1;6;20;2;9;1;3;8;11;7;7;2;1;1;0;0;2;1;0
"2009_41";"2009-10-05";2;5;7;0;2;0;2;0;25;4;2;5;0;10;15;0;1;5;0;12;0;4;7;9;0;2;2;1;4;3;9;5;0;18;13;8;11;17;4;9;2;0;0;6;1;6;7;1;2;0;7;1;0;1
"2009_40";"2009-09-28";0;7;8;3;0;0;2;8;10;3;1;7;2;9;19;0;1;5;3;9;0;0;9;29;2;7;3;10;2;1;6;1;0;17;0;2;7;6;5;4;0;4;7;2;2;3;11;1;4;0;6;3;0;1
"2009_39";"2009-09-21";1;5;5;4;2;0;1;3;28;0;3;15;1;5;8;0;3;9;2;0;0;3;0;16;0;8;2;4;1;0;1;9;1;15;6;7;0;38;2;5;2;3;6;12;4;7;1;1;1;0;3;4;2;1
"2009_38";"2009-09-14";0;2;4;0;0;0;3;9;3;4;2;9;7;7;28;0;1;14;3;7;0;3;2;22;0;6;6;10;1;4;1;2;0;18;11;2;0;31;1;10;0;1;3;1;4;1;3;0;4;0;5;4;1;1
"2009_37";"2009-09-07";0;2;0;0;1;0;3;6;7;2;0;5;1;9;5;0;3;14;3;3;0;0;12;23;2;5;8;13;4;6;5;8;0;16;9;10;4;10;3;10;2;0;1;13;0;5;2;0;1;2;2;1;2;0
"2009_36";"2009-08-31";0;2;7;2;2;0;2;7;9;3;1;10;0;1;5;0;0;1;0;14;0;3;13;5;0;5;1;5;4;2;4;2;1;12;6;10;12;31;2;8;1;3;5;3;7;7;17;1;3;2;0;4;1;1
"2009_35";"2009-08-24";1;5;3;5;0;0;0;1;7;1;4;7;1;8;15;1;0;10;3;14;0;0;13;23;0;2;8;2;0;2;1;9;0;10;1;7;13;26;3;7;1;3;4;12;2;4;9;1;2;2;4;3;1;0
"2009_34";"2009-08-17";1;7;1;1;1;0;2;11;27;4;0;14;5;3;0;0;2;4;1;3;0;5;4;36;2;2;8;2;0;4;2;4;1;9;3;7;3;17;3;2;0;1;6;12;4;2;12;0;0;1;1;4;1;0
"2009_33";"2009-08-10";0;1;2;1;0;0;1;12;16;0;2;11;7;10;22;1;0;7;2;9;0;2;11;12;2;12;5;6;0;2;6;6;0;7;13;9;3;11;3;3;0;4;3;5;7;5;14;0;0;0;0;0;1;0
"2009_32";"2009-08-03";0;1;3;2;1;0;0;9;23;4;1;6;4;6;15;0;1;11;1;13;0;2;11;29;1;5;2;14;0;5;2;3;0;0;12;0;1;29;5;5;1;1;7;10;7;3;8;1;1;0;6;0;0;0
"2009_31";"2009-07-27";2;0;4;4;2;0;3;5;29;1;3;3;6;4;4;2;1;10;1;1;0;1;13;16;0;1;7;0;1;4;8;6;1;18;10;6;10;38;4;6;3;1;1;9;3;0;7;0;3;0;6;4;0;0
"2009_30";"2009-07-20";1;5;2;5;2;0;1;7;17;5;0;13;1;4;26;0;0;2;1;11;0;6;0;15;0;7;1;12;1;1;1;4;1;12;5;8;8;11;3;1;2;0;3;8;2;8;9;0;4;2;5;3;0;0
"2009_29";"2009-07-13";0;7;7;0;2;0;3;11;8;2;1;8;4;4;24;0;3;7;2;0;0;2;0;25;0;9;8;0;3;0;0;1;0;0;17;1;8;4;5;3;0;2;8;6;2;8;14;0;3;0;7;0;1;1
"2009_28";"2009-07-06";1;2;7;3;2;0;1;5;14;0;4;13;6;5;25;2;3;15;2;4;0;4;12;19;1;8;6;1;5;3;5;6;1;15;11;6;4;33;1;3;0;4;0;0;4;0;7;0;2;0;6;2;2;1
"2009_27";"2009-06-29";1;5;8;4;1;0;0;2;8;1;2;14;4;7;11;0;1;0;2;13;0;4;4;16;1;4;6;2;2;6;6;7;1;1;11;2;0;17;3;8;2;0;7;12;5;3;0;1;3;0;4;4;1;1
"2009_26";"2009-06-22";2;7;5;2;0;0;1;1;6;5;2;1;4;0;21;2;1;14;3;14;0;6;2;22;2;2;5;12;0;6;1;3;1;2;14;0;0;14;2;7;3;3;2;7;4;2;2;1;1;0;7;2;2;1
"2009_25";"2009-06-15";0;6;8;4;1;0;3;11;1;0;3;3;6;3;15;2;2;11;3;9;0;4;2;3;2;10;3;14;5;2;5;2;1;2;17;2;1;15;0;10;2;0;1;7;0;9;12;0;1;1;3;4;0;1
"2009_24";"2009-06-08";1;0;7;1;1;0;3;0;20;5;3;5;3;4;18;2;0;17;0;5;0;5;3;21;1;8;7;7;4;4;8;4;0;13;13;2;3;5;1;7;1;4;4;5;3;2;9;1;1;0;7;4;1;0
"2009_23";"2009-06-01";2;4;6;2;1;0;0;3;33;2;4;2;5;3;3;2;1;0;3;3;0;3;0;12;0;4;2;9;4;2;0;5;0;9;16;3;3;11;4;2;2;0;6;2;3;3;3;0;1;1;5;4;0;1
"2009_22";"2009-05-25";0;5;4;5;1;0;0;9;29;2;3;14;2;7;18;1;1;19;0;12;0;6;0;19;2;4;3;11;2;2;3;1;0;9;10;6;6;9;0;7;0;0;8;12;0;6;6;1;2;1;0;0;1;1
"2009_21";"2009-05-18";1;0;8;2;1;0;3;8;21;4;2;12;5;5;22;0;2;5;0;9;0;5;11;34;2;3;1;0;5;6;2;5;0;7;8;6;4;7;0;1;0;1;7;2;6;2;12;0;3;1;2;1;0;0
"2009_20";"2009-05-11";0;1;7;2;1;0;3;5;27;1;0;9;0;2;1;1;1;5;0;6;0;3;11;6;1;1;2;9;4;1;7;5;1;5;2;6;4;2;5;2;2;3;1;0;0;9;14;1;4;0;6;1;1;1
"2009_19";"2009-05-04";1;5;5;4;0;0;3;1;9;4;4;14;7;7;27;0;0;17;0;14;0;2;3;6;0;12;7;8;4;0;4;5;0;13;13;7;13;38;2;7;0;2;7;3;5;0;9;0;2;2;4;0;0;1
"2009_18";"2009-04-27";2;0;4;2;0;0;0;10;32;1;2;12;1;2;5;1;2;15;1;14;0;0;13;11;2;0;8;9;1;3;3;2;1;10;6;8;0;0;0;6;0;2;6;7;2;0;15;0;3;1;2;1;0;0
"2009_17";"2009-04-20";2;7;4;1;2;0;3;4;27;1;1;2;5;6;21;2;0;16;2;6;0;4;1;3;0;3;8;13;2;4;6;2;0;11;0;5;5;6;0;9;3;3;0;10;1;4;12;0;0;2;3;0;2;1
"2009_16";"2009-04-13";0;0;7;3;1;0;3;1;5;4;3;9;6;6;24;1;3;17;2;6;0;1;10;15;0;2;7;8;0;6;0;7;1;0;16;1;13;4;1;10;3;3;1;8;1;2;4;0;4;0;4;4;1;1
"2009_15";"2009-04-06";0;4;3;0;2;0;1;8;6;3;3;1;0;5;5;2;3;9;0;2;0;2;8;1;2;12;3;0;0;6;2;8;1;9;10;5;6;18;3;9;1;2;7;10;2;5;0;0;0;0;7;4;1;0
"2009_14";"2009-03-30";1;4;7;1;1;0;2;4;3;2;1;12;1;6;2;1;3;14;3;4;0;3;6;23;2;0;7;14;4;3;0;8;1;18;1;6;7;8;5;7;2;1;0;2;2;3;0;1;0;1;2;2;2;0
"2009_13";"2009-03-23";1;2;6;3;1;0;3;3;7;2;0;7;4;0;28;1;1;9;0;14;0;4;8;9;0;7;3;1;2;5;3;4;0;16;5;10;13;36;3;1;1;4;1;4;4;1;5;0;2;0;3;1;2;0
"2009_12";"2009-03-16";0;2;7;1;1;0;0;13;34;0;4;11;3;1;28;1;1;11;3;14;0;1;3;5;2;9;0;12;1;2;7;4;1;11;7;1;2;9;5;1;2;3;2;5;1;0;8;0;1;0;2;2;0;1
"2009_11";"2009-03-09";2;7;2;5;2;0;1;11;24;5;0;10;0;9;17;0;3;12;0;11;0;5;6;30;2;6;8;9;2;3;1;4;1;0;7;8;4;10;0;10;1;3;3;0;6;7;11;1;3;0;1;1;0;1
"2009_10";"2009-03-02";2;3;7;0;2;0;2;9;30;5;3;15;6;7;27;0;3;19;2;4;0;2;10;12;1;7;2;13;3;3;2;3;0;11;6;1;8;32;2;1;3;2;5;10;5;4;0;1;2;2;5;3;2;1
"2009_09";"2009-02-23";2;6;8;1;2;0;3;3;16;5;0;3;7;6;1;2;0;14;1;2;0;4;2;35;0;2;7;3;0;2;6;9;0;8;2;4;9;5;4;3;1;3;3;4;4;5;13;1;1;1;5;1;1;0
"2009_08";"2009-02-16";2;5;7;2;0;0;3;10;31;0;3;9;0;0;19;2;3;16;2;12;0;0;8;13;1;8;8;4;5;2;5;3;0;18;10;2;9;33;3;8;2;4;1;1;6;9;6;0;4;2;5;4;2;1
"2009_07";"2009-02-09";1;2;3;3;0;0;2;9;17;5;4;7;1;2;14;2;1;13;1;1;0;0;12;25;0;12;5;2;2;0;4;8;1;0;10;3;2;20;5;0;0;2;5;9;1;2;7;0;0;0;1;1;1;1
"2009_06";"2009-02-02";2;0;2;4;1;0;2;13;31;3;4;8;0;8;29;0;3;4;3;8;0;5;7;12;1;8;1;1;1;4;6;6;0;0;1;7;2;7;5;3;0;1;4;6;0;8;11;1;1;0;0;1;1;0
"2009_05";"2009-01-26";2;7;1;1;0;0;1;1;17;2;4;13;7;1;11;1;2;10;0;0;0;1;1;25;2;3;1;7;1;0;0;4;0;15;7;5;9;0;0;8;2;1;5;7;0;0;10;1;0;0;1;4;1;0
"2009_04";"2009-01-19";1;7;2;1;2;0;3;1;23;5;0;8;1;5;16;1;1;5;2;15;0;6;13;17;1;4;3;1;2;3;2;5;1;1;13;0;2;27;2;3;3;3;2;8;0;3;7;0;2;2;4;0;2;0
"2009_03";"2009-01-12";2;0;1;5;1;0;2;3;25;4;3;7;7;7;10;1;3;5;3;11;0;6;6;10;2;7;3;11;1;6;9;2;1;19;3;5;9;32;3;4;1;4;4;12;6;1;12;1;1;1;4;0;1;1
"2009_02";"2009-01-05";1;4;1;5;1;0;1;2;22;0;3;8;4;5;13;2;3;2;1;13;0;1;6;9;0;2;7;8;4;2;1;5;1;16;3;1;2;15;0;8;3;2;5;5;0;9;6;1;0;2;3;0;1;0
"2009_01";"2008-12-29";2;2;6;4;2;0;0;1;14;2;2;10;0;1;15;2;3;18;2;0;0;3;6;18;0;7;8;1;5;0;9;2;1;2;4;5;13;26;3;7;0;1;2;13;2;3;13;1;1;1;2;0;2;1
"2008_52";"2008-12-22";2;1;2;3;2;0;3;0;17;3;4;15;2;0;19;0;2;0;3;9;0;6;13;15;2;4;8;11;5;4;5;4;0;1;2;4;12;12;5;5;1;1;1;12;7;9;8;0;2;0;3;4;0;1
"2008_51";"2008-12-15";2;7;3;5;2;0;2;1;32;2;4;13;1;5;25;2;3;12;0;10;0;1;10;34;2;6;2;13;5;1;0;4;0;10;4;1;4;18;4;8;2;4;5;4;7;4;9;0;4;1;1;1;2;1
"2008_50";"2008-12-08";0;2;6;4;1;0;0;7;0;5;2;5;0;9;4;1;2;19;2;15;0;0;2;21;0;10;7;12;0;6;5;2;1;7;12;7;6;35;5;10;0;3;0;10;1;8;14;0;1;1;1;1;1;0
"2008_49";"2008-12-01";0;4;0;0;1;0;2;13;16;5;3;12;2;10;29;0;1;10;3;1;0;2;12;14;1;10;2;9;2;2;1;0;1;7;3;9;4;36;5;4;3;4;3;13;3;4;15;0;3;1;0;2;2;0
"2008_48";"2008-11-24";2;6;7;2;1;0;1;8;23;4;3;0;5;0;29;1;3;19;2;13;0;4;11;36;1;9;8;7;4;5;2;7;0;4;0;0;0;34;4;0;0;0;6;0;3;1;2;0;0;2;2;4;2;0
"2008_47";"2008-11-17";2;4;5;2;2;0;3;10;32;1;2;12;4;8;2;1;2;16;3;3;0;6;8;27;0;7;6;8;5;4;3;8;0;15;9;4;0;15;5;6;2;2;2;11;6;5;9;1;4;1;3;0;2;1
"2008_46";"2008-11-10";1;7;7;2;0;0;0;6;11;1;2;15;5;5;19;2;0;6;2;10;0;4;8;2;1;7;7;5;0;2;8;8;0;12;0;3;10;25;5;0;3;1;7;9;2;8;3;1;2;1;1;3;2;1
"2008_45";"2008-11-03";2;6;8;5;2;0;2;5;18;3;2;12;4;4;7;0;0;5;3;5;0;0;0;9;1;5;4;2;4;0;7;5;0;2;17;7;8;33;3;7;2;1;4;13;3;8;6;0;4;1;3;0;2;0
"2008_44";"2008-10-27";0;5;1;2;2;0;1;6;9;4;0;3;0;0;18;2;2;18;3;1;0;6;3;33;1;5;3;0;0;2;7;5;0;20;15;4;0;39;2;9;1;4;4;12;4;6;15;1;3;1;4;2;2;1
"2008_43";"2008-10-20";0;0;3;1;0;0;0;10;3;0;1;3;2;8;26;0;0;13;0;0;0;1;0;29;1;11;5;4;1;1;2;6;0;10;2;9;4;9;4;5;2;4;7;7;4;0;15;1;1;2;4;0;1;1
"2008_42";"2008-10-13";1;7;3;2;0;0;1;4;21;0;4;12;7;0;7;0;3;2;0;13;0;0;6;31;0;10;4;10;4;2;9;6;0;20;8;2;11;12;3;3;0;2;6;10;0;0;0;0;4;1;5;2;0;0
"2008_41";"2008-10-06";2;6;2;2;2;0;2;8;15;1;2;3;3;0;25;1;3;2;3;11;0;3;13;35;2;12;6;9;4;6;9;8;0;6;11;8;1;17;2;2;3;1;1;13;4;4;3;0;4;0;2;3;1;1
"2008_40";"2008-09-29";0;3;1;0;2;0;0;7;5;2;1;7;7;9;16;1;2;0;1;12;0;0;6;19;1;9;3;12;5;3;3;3;1;9;4;0;4;1;2;9;1;2;1;1;2;2;2;0;1;2;6;2;2;0
"2008_39";"2008-09-22";2;1;2;0;1;0;2;10;31;4;2;10;4;0;21;0;0;4;2;3;0;6;12;9;1;10;3;13;1;3;4;0;0;9;2;6;5;34;4;0;2;4;6;0;6;6;11;0;2;2;7;2;0;0
"2008_38";"2008-09-15";2;5;4;1;1;0;1;12;0;0;3;3;6;1;14;1;3;5;3;10;0;2;0;9;2;0;7;2;5;3;1;1;0;6;14;4;9;0;2;0;0;2;5;10;3;8;12;1;4;2;0;2;2;0
"2008_37";"2008-09-08";2;4;2;4;0;0;2;13;12;4;0;1;5;2;20;1;0;18;3;7;0;2;3;4;2;1;6;11;5;0;8;1;0;15;2;0;9;16;5;6;0;4;3;0;7;5;11;0;1;1;1;0;0;0
"2008_36";"2008-09-01";1;1;2;1;2;0;3;8;29;5;3;15;3;6;5;0;0;3;0;9;0;5;13;24;1;3;2;2;2;6;8;9;0;5;11;1;12;33;5;0;1;0;8;10;7;6;9;1;1;0;1;4;1;1
