"code";"deb_sem";"sites";"perc_rank"
"2015_11";"2015-03-09";"samp";0
"2015_10";"2015-03-02";"samp";0
"2015_09";"2015-02-23";"samp";0
"2015_08";"2015-02-16";"samp";0
"2015_07";"2015-02-09";"samp";0
"2015_06";"2015-02-02";"samp";0
"2015_05";"2015-01-26";"samp";0
"2015_04";"2015-01-19";"samp";0
"2015_03";"2015-01-12";"samp";0
"2015_02";"2015-01-05";"samp";0
"2015_01";"2014-12-29";"samp";0
"2014_52";"2014-12-22";"samp";0
"2014_51";"2014-12-15";"samp";0
"2014_50";"2014-12-08";"samp";0
"2014_49";"2014-12-01";"samp";0
"2014_48";"2014-11-24";"samp";0
"2014_47";"2014-11-17";"samp";0
"2014_46";"2014-11-10";"samp";0
"2014_45";"2014-11-03";"samp";0
"2014_44";"2014-10-27";"samp";0
"2014_43";"2014-10-20";"samp";0
"2014_42";"2014-10-13";"samp";0
"2014_41";"2014-10-06";"samp";0
"2014_40";"2014-09-29";"samp";0
"2014_39";"2014-09-22";"samp";0
"2014_38";"2014-09-15";"samp";0
"2014_37";"2014-09-08";"samp";0
"2014_36";"2014-09-01";"samp";0
"2014_35";"2014-08-25";"samp";0
"2014_34";"2014-08-18";"samp";0
"2014_33";"2014-08-11";"samp";0
"2014_32";"2014-08-04";"samp";0
"2014_31";"2014-07-28";"samp";0
"2014_30";"2014-07-21";"samp";0
"2014_29";"2014-07-14";"samp";0
"2014_28";"2014-07-07";"samp";0
"2014_27";"2014-06-30";"samp";0
"2014_26";"2014-06-23";"samp";0
"2014_25";"2014-06-16";"samp";0
"2014_24";"2014-06-09";"samp";0
"2014_23";"2014-06-02";"samp";0
"2014_22";"2014-05-26";"samp";0
"2014_21";"2014-05-19";"samp";0
"2014_20";"2014-05-12";"samp";0
"2014_19";"2014-05-05";"samp";0
"2014_18";"2014-04-28";"samp";0
"2014_17";"2014-04-21";"samp";0
"2014_16";"2014-04-14";"samp";0
"2014_15";"2014-04-07";"samp";0
"2014_14";"2014-03-31";"samp";0
"2014_13";"2014-03-24";"samp";0
"2014_12";"2014-03-17";"samp";0
"2014_11";"2014-03-10";"samp";0
"2014_10";"2014-03-03";"samp";0
"2014_09";"2014-02-24";"samp";0
"2014_08";"2014-02-17";"samp";0
"2014_07";"2014-02-10";"samp";0
"2014_06";"2014-02-03";"samp";0
"2014_05";"2014-01-27";"samp";0
"2014_04";"2014-01-20";"samp";0
"2014_03";"2014-01-13";"samp";0
"2014_02";"2014-01-06";"samp";0
"2014_01";"2013-12-30";"samp";0
"2013_52";"2013-12-23";"samp";0
"2013_51";"2013-12-16";"samp";0
"2013_50";"2013-12-09";"samp";0
"2013_49";"2013-12-02";"samp";0
"2013_48";"2013-11-25";"samp";0
"2013_47";"2013-11-18";"samp";0
"2013_46";"2013-11-11";"samp";0
"2013_45";"2013-11-04";"samp";0
"2013_44";"2013-10-28";"samp";0
"2013_43";"2013-10-21";"samp";0
"2013_42";"2013-10-14";"samp";0
"2013_41";"2013-10-07";"samp";0
"2013_40";"2013-09-30";"samp";0
"2013_39";"2013-09-23";"samp";0
"2013_38";"2013-09-16";"samp";0
"2013_37";"2013-09-09";"samp";0
"2013_36";"2013-09-02";"samp";0
"2013_35";"2013-08-26";"samp";0
"2013_34";"2013-08-19";"samp";0
"2013_33";"2013-08-12";"samp";0
"2013_32";"2013-08-05";"samp";0
"2013_31";"2013-07-29";"samp";0
"2013_30";"2013-07-22";"samp";0
"2013_29";"2013-07-15";"samp";0
"2013_28";"2013-07-08";"samp";0
"2013_27";"2013-07-01";"samp";0
"2013_26";"2013-06-24";"samp";0
"2013_25";"2013-06-17";"samp";0
"2013_24";"2013-06-10";"samp";0
"2013_23";"2013-06-03";"samp";0
"2013_22";"2013-05-27";"samp";0
"2013_21";"2013-05-20";"samp";0
"2013_20";"2013-05-13";"samp";0
"2013_19";"2013-05-06";"samp";0
"2013_18";"2013-04-29";"samp";0
"2013_17";"2013-04-22";"samp";0
"2013_16";"2013-04-15";"samp";0
"2013_15";"2013-04-08";"samp";0
"2013_14";"2013-04-01";"samp";0
"2013_13";"2013-03-25";"samp";0
"2013_12";"2013-03-18";"samp";0
"2013_11";"2013-03-11";"samp";0
"2013_10";"2013-03-04";"samp";0
"2013_09";"2013-02-25";"samp";0
"2013_08";"2013-02-18";"samp";0
"2013_07";"2013-02-11";"samp";0
"2013_06";"2013-02-04";"samp";0
"2013_05";"2013-01-28";"samp";0
"2013_04";"2013-01-21";"samp";0
"2013_03";"2013-01-14";"samp";0
"2013_02";"2013-01-07";"samp";0
"2013_01";"2012-12-31";"samp";0
"2012_52";"2012-12-24";"samp";0
"2012_51";"2012-12-17";"samp";0
"2012_50";"2012-12-10";"samp";0
"2012_49";"2012-12-03";"samp";0
"2012_48";"2012-11-26";"samp";0
"2012_47";"2012-11-19";"samp";0
"2012_46";"2012-11-12";"samp";0
"2012_45";"2012-11-05";"samp";0
"2012_44";"2012-10-29";"samp";0
"2012_43";"2012-10-22";"samp";0
"2012_42";"2012-10-15";"samp";0
"2012_41";"2012-10-08";"samp";0
"2012_40";"2012-10-01";"samp";0
"2012_39";"2012-09-24";"samp";0
"2012_38";"2012-09-17";"samp";0
"2012_37";"2012-09-10";"samp";0
"2012_36";"2012-09-03";"samp";0
"2012_35";"2012-08-27";"samp";0
"2012_34";"2012-08-20";"samp";0
"2012_33";"2012-08-13";"samp";0
"2012_32";"2012-08-06";"samp";0
"2012_31";"2012-07-30";"samp";0
"2012_30";"2012-07-23";"samp";0
"2012_29";"2012-07-16";"samp";0
"2012_28";"2012-07-09";"samp";0
"2012_27";"2012-07-02";"samp";0
"2012_26";"2012-06-25";"samp";0
"2012_25";"2012-06-18";"samp";0
"2012_24";"2012-06-11";"samp";0
"2012_23";"2012-06-04";"samp";0
"2012_22";"2012-05-28";"samp";0
"2012_21";"2012-05-21";"samp";0
"2012_20";"2012-05-14";"samp";0
"2012_19";"2012-05-07";"samp";0
"2012_18";"2012-04-30";"samp";0
"2012_17";"2012-04-23";"samp";0
"2012_16";"2012-04-16";"samp";0
"2012_15";"2012-04-09";"samp";0
"2012_14";"2012-04-02";"samp";0
"2012_13";"2012-03-26";"samp";0
"2012_12";"2012-03-19";"samp";0
"2012_11";"2012-03-12";"samp";0
"2012_10";"2012-03-05";"samp";0
"2012_09";"2012-02-27";"samp";0
"2012_08";"2012-02-20";"samp";0
"2012_07";"2012-02-13";"samp";0
"2012_06";"2012-02-06";"samp";0
"2012_05";"2012-01-30";"samp";0
"2012_04";"2012-01-23";"samp";0
"2012_03";"2012-01-16";"samp";0
"2012_02";"2012-01-09";"samp";0
"2012_01";"2012-01-02";"samp";0
"2016_24";"2016-06-13";"sbv";35
"2016_23";"2016-06-06";"sbv";35
"2016_22";"2016-05-30";"sbv";35
"2016_21";"2016-05-23";"sbv";58
"2016_20";"2016-05-16";"sbv";35
"2016_19";"2016-05-09";"sbv";35
"2016_18";"2016-05-02";"sbv";35
"2016_17";"2016-04-25";"sbv";35
"2016_16";"2016-04-18";"sbv";72
"2016_15";"2016-04-11";"sbv";35
"2016_14";"2016-04-04";"sbv";35
"2016_13";"2016-03-28";"sbv";35
"2016_12";"2016-03-21";"sbv";58
"2016_11";"2016-03-14";"sbv";35
"2016_10";"2016-03-07";"sbv";72
"2016_09";"2016-02-29";"sbv";35
"2016_08";"2016-02-22";"sbv";72
"2016_07";"2016-02-15";"sbv";58
"2016_06";"2016-02-08";"sbv";72
"2016_05";"2016-02-01";"sbv";72
"2016_04";"2016-01-25";"sbv";89
"2016_03";"2016-01-18";"sbv";84
"2016_02";"2016-01-11";"sbv";84
"2016_01";"2016-01-04";"sbv";84
"2015_53";"2015-12-28";"sbv";72
"2015_52";"2015-12-21";"sbv";35
"2015_51";"2015-12-14";"sbv";84
"2015_50";"2015-12-07";"sbv";84
"2015_49";"2015-11-30";"sbv";89
"2015_48";"2015-11-23";"sbv";72
"2015_47";"2015-11-16";"sbv";72
"2015_46";"2015-11-09";"sbv";35
"2015_45";"2015-11-02";"sbv";35
"2015_44";"2015-10-26";"sbv";58
"2015_43";"2015-10-19";"sbv";96
"2015_42";"2015-10-12";"sbv";89
"2015_41";"2015-10-05";"sbv";89
"2015_40";"2015-09-28";"sbv";84
"2015_39";"2015-09-21";"sbv";72
"2015_38";"2015-09-14";"sbv";84
"2015_37";"2015-09-07";"sbv";99
"2015_36";"2015-08-31";"sbv";96
"2015_35";"2015-08-24";"sbv";58
"2015_34";"2015-08-17";"sbv";92
"2015_33";"2015-08-10";"sbv";58
"2015_32";"2015-08-03";"sbv";84
"2015_31";"2015-07-27";"sbv";35
"2015_30";"2015-07-20";"sbv";84
"2015_29";"2015-07-13";"sbv";84
"2015_28";"2015-07-06";"sbv";58
"2015_27";"2015-06-29";"sbv";58
"2015_26";"2015-06-22";"sbv";35
"2015_25";"2015-06-15";"sbv";35
"2015_24";"2015-06-08";"sbv";35
"2015_23";"2015-06-01";"sbv";35
"2015_22";"2015-05-25";"sbv";58
"2015_21";"2015-05-18";"sbv";89
"2015_20";"2015-05-11";"sbv";58
"2015_19";"2015-05-04";"sbv";89
"2015_18";"2015-04-27";"sbv";100
"2015_17";"2015-04-20";"sbv";96
"2015_16";"2015-04-13";"sbv";96
"2015_15";"2015-04-06";"sbv";89
"2015_14";"2015-03-30";"sbv";72
"2015_13";"2015-03-23";"sbv";58
"2015_12";"2015-03-16";"sbv";84
"2015_11";"2015-03-09";"sbv";92
"2015_10";"2015-03-02";"sbv";92
"2015_09";"2015-02-23";"sbv";58
"2015_08";"2015-02-16";"sbv";58
"2015_07";"2015-02-09";"sbv";92
"2015_06";"2015-02-02";"sbv";72
"2015_05";"2015-01-26";"sbv";58
"2015_04";"2015-01-19";"sbv";35
"2015_03";"2015-01-12";"sbv";35
"2015_02";"2015-01-05";"sbv";72
"2015_01";"2014-12-29";"sbv";58
"2014_52";"2014-12-22";"sbv";58
"2014_51";"2014-12-15";"sbv";35
"2014_50";"2014-12-08";"sbv";72
"2014_49";"2014-12-01";"sbv";58
"2014_48";"2014-11-24";"sbv";58
"2014_47";"2014-11-17";"sbv";58
"2014_46";"2014-11-10";"sbv";35
"2014_45";"2014-11-03";"sbv";35
"2014_44";"2014-10-27";"sbv";35
"2014_43";"2014-10-20";"sbv";35
"2014_42";"2014-10-13";"sbv";35
"2014_41";"2014-10-06";"sbv";35
"2014_40";"2014-09-29";"sbv";58
"2014_39";"2014-09-22";"sbv";58
"2014_38";"2014-09-15";"sbv";35
"2014_37";"2014-09-08";"sbv";35
"2014_36";"2014-09-01";"sbv";72
"2014_35";"2014-08-25";"sbv";35
"2014_34";"2014-08-18";"sbv";35
"2014_33";"2014-08-11";"sbv";35
"2014_32";"2014-08-04";"sbv";58
"2014_31";"2014-07-28";"sbv";35
"2014_30";"2014-07-21";"sbv";58
"2014_29";"2014-07-14";"sbv";35
"2014_28";"2014-07-07";"sbv";35
"2014_27";"2014-06-30";"sbv";72
"2014_26";"2014-06-23";"sbv";72
"2014_25";"2014-06-16";"sbv";35
"2014_24";"2014-06-09";"sbv";72
"2014_23";"2014-06-02";"sbv";58
"2014_22";"2014-05-26";"sbv";58
"2014_21";"2014-05-19";"sbv";35
"2014_20";"2014-05-12";"sbv";89
"2014_19";"2014-05-05";"sbv";58
"2014_18";"2014-04-28";"sbv";58
"2014_17";"2014-04-21";"sbv";58
"2014_16";"2014-04-14";"sbv";35
"2014_15";"2014-04-07";"sbv";58
"2014_14";"2014-03-31";"sbv";58
"2014_13";"2014-03-24";"sbv";58
"2014_12";"2014-03-17";"sbv";58
"2014_11";"2014-03-10";"sbv";97
"2014_10";"2014-03-03";"sbv";58
"2014_09";"2014-02-24";"sbv";35
"2014_08";"2014-02-17";"sbv";58
"2014_07";"2014-02-10";"sbv";84
"2014_06";"2014-02-03";"sbv";35
"2014_05";"2014-01-27";"sbv";58
"2014_04";"2014-01-20";"sbv";35
"2014_03";"2014-01-13";"sbv";84
"2014_02";"2014-01-06";"sbv";72
"2014_01";"2013-12-30";"sbv";35
"2013_52";"2013-12-23";"sbv";35
"2013_51";"2013-12-16";"sbv";58
"2013_50";"2013-12-09";"sbv";35
"2013_49";"2013-12-02";"sbv";35
"2013_48";"2013-11-25";"sbv";35
"2013_47";"2013-11-18";"sbv";58
"2013_46";"2013-11-11";"sbv";35
"2013_45";"2013-11-04";"sbv";35
"2013_44";"2013-10-28";"sbv";35
"2013_43";"2013-10-21";"sbv";35
"2013_42";"2013-10-14";"sbv";35
"2013_41";"2013-10-07";"sbv";35
"2013_40";"2013-09-30";"sbv";35
"2013_39";"2013-09-23";"sbv";58
"2013_38";"2013-09-16";"sbv";72
"2013_37";"2013-09-09";"sbv";35
"2013_36";"2013-09-02";"sbv";35
"2013_35";"2013-08-26";"sbv";58
"2013_34";"2013-08-19";"sbv";58
"2013_33";"2013-08-12";"sbv";58
"2013_32";"2013-08-05";"sbv";35
"2013_31";"2013-07-29";"sbv";58
"2013_30";"2013-07-22";"sbv";35
"2013_29";"2013-07-15";"sbv";58
"2013_28";"2013-07-08";"sbv";58
"2013_27";"2013-07-01";"sbv";58
"2013_26";"2013-06-24";"sbv";35
"2013_25";"2013-06-17";"sbv";35
"2013_24";"2013-06-10";"sbv";92
"2013_23";"2013-06-03";"sbv";35
"2013_22";"2013-05-27";"sbv";35
"2013_21";"2013-05-20";"sbv";35
"2013_20";"2013-05-13";"sbv";58
"2013_19";"2013-05-06";"sbv";35
"2013_18";"2013-04-29";"sbv";72
"2013_17";"2013-04-22";"sbv";92
"2013_16";"2013-04-15";"sbv";96
"2013_15";"2013-04-08";"sbv";72
"2013_14";"2013-04-01";"sbv";72
"2013_13";"2013-03-25";"sbv";58
"2013_12";"2013-03-18";"sbv";72
"2013_11";"2013-03-11";"sbv";84
"2013_10";"2013-03-04";"sbv";35
"2013_09";"2013-02-25";"sbv";84
"2013_08";"2013-02-18";"sbv";35
"2013_07";"2013-02-11";"sbv";35
"2013_06";"2013-02-04";"sbv";35
"2013_05";"2013-01-28";"sbv";72
"2013_04";"2013-01-21";"sbv";89
"2013_03";"2013-01-14";"sbv";84
"2013_02";"2013-01-07";"sbv";58
"2013_01";"2012-12-31";"sbv";72
"2012_52";"2012-12-24";"sbv";58
"2012_51";"2012-12-17";"sbv";72
"2012_50";"2012-12-10";"sbv";58
"2012_49";"2012-12-03";"sbv";35
"2012_48";"2012-11-26";"sbv";58
"2012_47";"2012-11-19";"sbv";35
"2012_46";"2012-11-12";"sbv";35
"2012_45";"2012-11-05";"sbv";84
"2012_44";"2012-10-29";"sbv";35
"2012_43";"2012-10-22";"sbv";35
"2012_42";"2012-10-15";"sbv";35
"2012_41";"2012-10-08";"sbv";35
"2012_40";"2012-10-01";"sbv";72
"2012_39";"2012-09-24";"sbv";35
"2012_38";"2012-09-17";"sbv";35
"2012_37";"2012-09-10";"sbv";72
"2012_36";"2012-09-03";"sbv";35
"2012_35";"2012-08-27";"sbv";35
"2012_34";"2012-08-20";"sbv";35
"2012_33";"2012-08-13";"sbv";35
"2012_32";"2012-08-06";"sbv";35
"2012_31";"2012-07-30";"sbv";35
"2012_30";"2012-07-23";"sbv";58
"2012_29";"2012-07-16";"sbv";58
"2012_28";"2012-07-09";"sbv";0
"2012_27";"2012-07-02";"sbv";35
"2012_26";"2012-06-25";"sbv";35
"2012_25";"2012-06-18";"sbv";58
"2012_24";"2012-06-11";"sbv";35
"2012_23";"2012-06-04";"sbv";35
"2012_22";"2012-05-28";"sbv";35
"2012_21";"2012-05-21";"sbv";35
"2012_20";"2012-05-14";"sbv";35
"2012_19";"2012-05-07";"sbv";84
"2012_18";"2012-04-30";"sbv";92
"2012_17";"2012-04-23";"sbv";72
"2012_16";"2012-04-16";"sbv";99
"2012_15";"2012-04-09";"sbv";84
"2012_14";"2012-04-02";"sbv";72
"2012_13";"2012-03-26";"sbv";35
"2012_12";"2012-03-19";"sbv";35
"2012_11";"2012-03-12";"sbv";35
"2012_10";"2012-03-05";"sbv";58
"2012_09";"2012-02-27";"sbv";84
"2012_08";"2012-02-20";"sbv";72
"2012_07";"2012-02-13";"sbv";35
"2012_06";"2012-02-06";"sbv";35
"2012_05";"2012-01-30";"sbv";89
"2012_04";"2012-01-23";"sbv";35
"2012_03";"2012-01-16";"sbv";72
"2012_02";"2012-01-09";"sbv";72
"2012_01";"2012-01-02";"sbv";84
"2016_24";"2016-06-13";"snam";96
"2016_23";"2016-06-06";"snam";96
"2016_22";"2016-05-30";"snam";96
"2016_21";"2016-05-23";"snam";96
"2016_20";"2016-05-16";"snam";96
"2016_19";"2016-05-09";"snam";96
"2016_18";"2016-05-02";"snam";98
"2016_17";"2016-04-25";"snam";96
"2016_16";"2016-04-18";"snam";96
"2016_15";"2016-04-11";"snam";96
"2016_14";"2016-04-04";"snam";96
"2016_13";"2016-03-28";"snam";96
"2016_12";"2016-03-21";"snam";96
"2016_11";"2016-03-14";"snam";96
"2016_10";"2016-03-07";"snam";96
"2016_09";"2016-02-29";"snam";96
"2016_08";"2016-02-22";"snam";96
"2016_07";"2016-02-15";"snam";96
"2016_06";"2016-02-08";"snam";96
"2016_05";"2016-02-01";"snam";100
"2016_04";"2016-01-25";"snam";96
"2016_03";"2016-01-18";"snam";96
"2016_02";"2016-01-11";"snam";96
"2016_01";"2016-01-04";"snam";96
"2015_53";"2015-12-28";"snam";96
"2015_52";"2015-12-21";"snam";96
"2015_51";"2015-12-14";"snam";96
"2015_50";"2015-12-07";"snam";96
"2015_49";"2015-11-30";"snam";96
"2015_48";"2015-11-23";"snam";96
"2015_47";"2015-11-16";"snam";96
"2015_46";"2015-11-09";"snam";96
"2015_45";"2015-11-02";"snam";96
"2015_44";"2015-10-26";"snam";96
"2015_43";"2015-10-19";"snam";96
"2015_42";"2015-10-12";"snam";96
"2015_41";"2015-10-05";"snam";96
"2015_40";"2015-09-28";"snam";96
"2015_39";"2015-09-21";"snam";96
"2015_38";"2015-09-14";"snam";96
"2015_37";"2015-09-07";"snam";96
"2015_36";"2015-08-31";"snam";96
"2015_35";"2015-08-24";"snam";96
"2015_34";"2015-08-17";"snam";96
"2015_33";"2015-08-10";"snam";96
"2015_32";"2015-08-03";"snam";96
"2015_31";"2015-07-27";"snam";96
"2015_30";"2015-07-20";"snam";96
"2015_29";"2015-07-13";"snam";0
"2015_28";"2015-07-06";"snam";0
"2015_27";"2015-06-29";"snam";0
"2015_26";"2015-06-22";"snam";0
"2015_25";"2015-06-15";"snam";0
"2015_24";"2015-06-08";"snam";0
"2015_23";"2015-06-01";"snam";0
"2015_22";"2015-05-25";"snam";0
"2015_21";"2015-05-18";"snam";0
"2015_20";"2015-05-11";"snam";0
"2015_19";"2015-05-04";"snam";0
"2015_18";"2015-04-27";"snam";0
"2015_17";"2015-04-20";"snam";0
"2015_16";"2015-04-13";"snam";0
"2015_15";"2015-04-06";"snam";0
"2015_14";"2015-03-30";"snam";0
"2015_13";"2015-03-23";"snam";0
"2015_12";"2015-03-16";"snam";0
"2015_11";"2015-03-09";"snam";0
"2015_10";"2015-03-02";"snam";0
"2015_09";"2015-02-23";"snam";0
"2015_08";"2015-02-16";"snam";0
"2015_07";"2015-02-09";"snam";0
"2015_06";"2015-02-02";"snam";0
"2015_05";"2015-01-26";"snam";0
"2015_04";"2015-01-19";"snam";0
"2015_03";"2015-01-12";"snam";0
"2015_02";"2015-01-05";"snam";0
"2015_01";"2014-12-29";"snam";0
"2014_52";"2014-12-22";"snam";0
"2014_51";"2014-12-15";"snam";0
"2014_50";"2014-12-08";"snam";0
"2014_49";"2014-12-01";"snam";0
"2014_48";"2014-11-24";"snam";0
"2014_47";"2014-11-17";"snam";0
"2014_46";"2014-11-10";"snam";0
"2014_45";"2014-11-03";"snam";0
"2014_44";"2014-10-27";"snam";0
"2014_43";"2014-10-20";"snam";0
"2014_42";"2014-10-13";"snam";0
"2014_41";"2014-10-06";"snam";0
"2014_40";"2014-09-29";"snam";0
"2014_39";"2014-09-22";"snam";0
"2014_38";"2014-09-15";"snam";0
"2014_37";"2014-09-08";"snam";0
"2014_36";"2014-09-01";"snam";0
"2014_35";"2014-08-25";"snam";0
"2014_34";"2014-08-18";"snam";0
"2014_33";"2014-08-11";"snam";0
"2014_32";"2014-08-04";"snam";0
"2014_31";"2014-07-28";"snam";0
"2014_30";"2014-07-21";"snam";0
"2014_29";"2014-07-14";"snam";0
"2014_28";"2014-07-07";"snam";0
"2014_27";"2014-06-30";"snam";0
"2014_26";"2014-06-23";"snam";0
"2014_25";"2014-06-16";"snam";0
"2014_24";"2014-06-09";"snam";0
"2014_23";"2014-06-02";"snam";0
"2014_22";"2014-05-26";"snam";0
"2014_21";"2014-05-19";"snam";0
"2014_20";"2014-05-12";"snam";0
"2014_19";"2014-05-05";"snam";0
"2014_18";"2014-04-28";"snam";0
"2014_17";"2014-04-21";"snam";0
"2014_16";"2014-04-14";"snam";0
"2014_15";"2014-04-07";"snam";0
"2014_14";"2014-03-31";"snam";0
"2014_13";"2014-03-24";"snam";0
"2014_12";"2014-03-17";"snam";0
"2014_11";"2014-03-10";"snam";0
"2014_10";"2014-03-03";"snam";0
"2014_09";"2014-02-24";"snam";0
"2014_08";"2014-02-17";"snam";0
"2014_07";"2014-02-10";"snam";0
"2014_06";"2014-02-03";"snam";0
"2014_05";"2014-01-27";"snam";0
"2014_04";"2014-01-20";"snam";0
"2014_03";"2014-01-13";"snam";0
"2014_02";"2014-01-06";"snam";0
"2014_01";"2013-12-30";"snam";0
"2013_52";"2013-12-23";"snam";0
"2013_51";"2013-12-16";"snam";0
"2013_50";"2013-12-09";"snam";0
"2013_49";"2013-12-02";"snam";0
"2013_48";"2013-11-25";"snam";0
"2013_47";"2013-11-18";"snam";0
"2013_46";"2013-11-11";"snam";0
"2013_45";"2013-11-04";"snam";0
"2013_44";"2013-10-28";"snam";0
"2013_43";"2013-10-21";"snam";0
"2013_42";"2013-10-14";"snam";0
"2013_41";"2013-10-07";"snam";0
"2013_40";"2013-09-30";"snam";0
"2013_39";"2013-09-23";"snam";0
"2013_38";"2013-09-16";"snam";0
"2013_37";"2013-09-09";"snam";0
"2013_36";"2013-09-02";"snam";0
"2013_35";"2013-08-26";"snam";0
"2013_34";"2013-08-19";"snam";0
"2013_33";"2013-08-12";"snam";0
"2013_32";"2013-08-05";"snam";0
"2013_31";"2013-07-29";"snam";0
"2013_30";"2013-07-22";"snam";0
"2013_29";"2013-07-15";"snam";0
"2013_28";"2013-07-08";"snam";0
"2013_27";"2013-07-01";"snam";0
"2013_26";"2013-06-24";"snam";0
"2013_25";"2013-06-17";"snam";0
"2013_24";"2013-06-10";"snam";0
"2013_23";"2013-06-03";"snam";0
"2013_22";"2013-05-27";"snam";0
"2013_21";"2013-05-20";"snam";0
"2013_20";"2013-05-13";"snam";0
"2013_19";"2013-05-06";"snam";0
"2013_18";"2013-04-29";"snam";0
"2013_17";"2013-04-22";"snam";0
"2013_16";"2013-04-15";"snam";0
"2013_15";"2013-04-08";"snam";0
"2013_14";"2013-04-01";"snam";0
"2013_13";"2013-03-25";"snam";0
"2013_12";"2013-03-18";"snam";0
"2013_11";"2013-03-11";"snam";0
"2013_10";"2013-03-04";"snam";0
"2013_09";"2013-02-25";"snam";0
"2013_08";"2013-02-18";"snam";0
"2013_07";"2013-02-11";"snam";0
"2013_06";"2013-02-04";"snam";0
"2013_05";"2013-01-28";"snam";0
"2013_04";"2013-01-21";"snam";0
"2013_03";"2013-01-14";"snam";0
"2013_02";"2013-01-07";"snam";0
"2013_01";"2012-12-31";"snam";0
"2012_52";"2012-12-24";"snam";0
"2012_51";"2012-12-17";"snam";0
"2012_50";"2012-12-10";"snam";0
"2012_49";"2012-12-03";"snam";0
"2012_48";"2012-11-26";"snam";0
"2012_47";"2012-11-19";"snam";0
"2012_46";"2012-11-12";"snam";0
"2012_45";"2012-11-05";"snam";0
"2012_44";"2012-10-29";"snam";0
"2012_43";"2012-10-22";"snam";0
"2012_42";"2012-10-15";"snam";0
"2012_41";"2012-10-08";"snam";0
"2012_40";"2012-10-01";"snam";0
"2012_39";"2012-09-24";"snam";0
"2012_38";"2012-09-17";"snam";0
"2012_37";"2012-09-10";"snam";0
"2012_36";"2012-09-03";"snam";0
"2012_35";"2012-08-27";"snam";0
"2012_34";"2012-08-20";"snam";0
"2012_33";"2012-08-13";"snam";0
"2012_32";"2012-08-06";"snam";0
"2012_31";"2012-07-30";"snam";0
"2012_30";"2012-07-23";"snam";0
"2012_29";"2012-07-16";"snam";0
"2012_28";"2012-07-09";"snam";0
"2012_27";"2012-07-02";"snam";0
"2012_26";"2012-06-25";"snam";0
"2012_25";"2012-06-18";"snam";0
"2012_24";"2012-06-11";"snam";0
"2012_23";"2012-06-04";"snam";0
"2012_22";"2012-05-28";"snam";0
"2012_21";"2012-05-21";"snam";0
"2012_20";"2012-05-14";"snam";0
"2012_19";"2012-05-07";"snam";0
"2012_18";"2012-04-30";"snam";0
"2012_17";"2012-04-23";"snam";0
"2012_16";"2012-04-16";"snam";0
"2012_15";"2012-04-09";"snam";0
"2012_14";"2012-04-02";"snam";0
"2012_13";"2012-03-26";"snam";0
"2012_12";"2012-03-19";"snam";0
"2012_11";"2012-03-12";"snam";0
"2012_10";"2012-03-05";"snam";0
"2012_09";"2012-02-27";"snam";0
"2012_08";"2012-02-20";"snam";0
"2012_07";"2012-02-13";"snam";0
"2012_06";"2012-02-06";"snam";0
"2012_05";"2012-01-30";"snam";0
"2012_04";"2012-01-23";"snam";0
"2012_03";"2012-01-16";"snam";0
"2012_02";"2012-01-09";"snam";0
"2012_01";"2012-01-02";"snam";0
"2016_24";"2016-06-13";"stm";0
"2016_23";"2016-06-06";"stm";61
"2016_22";"2016-05-30";"stm";61
"2016_21";"2016-05-23";"stm";88
"2016_20";"2016-05-16";"stm";61
"2016_19";"2016-05-09";"stm";88
"2016_18";"2016-05-02";"stm";97
"2016_17";"2016-04-25";"stm";81
"2016_16";"2016-04-18";"stm";61
"2016_15";"2016-04-11";"stm";94
"2016_14";"2016-04-04";"stm";97
"2016_13";"2016-03-28";"stm";61
"2016_12";"2016-03-21";"stm";81
"2016_11";"2016-03-14";"stm";61
"2016_10";"2016-03-07";"stm";61
"2016_09";"2016-02-29";"stm";94
"2016_08";"2016-02-22";"stm";81
"2016_07";"2016-02-15";"stm";61
"2016_06";"2016-02-08";"stm";94
"2016_05";"2016-02-01";"stm";81
"2016_04";"2016-01-25";"stm";81
"2016_03";"2016-01-18";"stm";61
"2016_02";"2016-01-11";"stm";61
"2016_01";"2016-01-04";"stm";81
"2015_53";"2015-12-28";"stm";61
"2015_52";"2015-12-21";"stm";61
"2015_51";"2015-12-14";"stm";61
"2015_50";"2015-12-07";"stm";61
"2015_49";"2015-11-30";"stm";61
"2015_48";"2015-11-23";"stm";61
"2015_47";"2015-11-16";"stm";61
"2015_46";"2015-11-09";"stm";61
"2015_45";"2015-11-02";"stm";61
"2015_44";"2015-10-26";"stm";61
"2015_43";"2015-10-19";"stm";61
"2015_42";"2015-10-12";"stm";61
"2015_41";"2015-10-05";"stm";61
"2015_40";"2015-09-28";"stm";61
"2015_39";"2015-09-21";"stm";61
"2015_38";"2015-09-14";"stm";88
"2015_37";"2015-09-07";"stm";61
"2015_36";"2015-08-31";"stm";61
"2015_35";"2015-08-24";"stm";61
"2015_34";"2015-08-17";"stm";81
"2015_33";"2015-08-10";"stm";61
"2015_32";"2015-08-03";"stm";61
"2015_31";"2015-07-27";"stm";61
"2015_30";"2015-07-20";"stm";61
"2015_29";"2015-07-13";"stm";81
"2015_28";"2015-07-06";"stm";61
"2015_27";"2015-06-29";"stm";88
"2015_26";"2015-06-22";"stm";61
"2015_25";"2015-06-15";"stm";88
"2015_24";"2015-06-08";"stm";61
